Session Title,OBESITY by ICD and BMI State Age 2025,,,
,"WEBB, TX",53.22%,27.46%,528
,"UNION, PA",30.26%,18.09%,304
,"LAMOILLE, VT",26.41%,9.74%,2022
,"BEE, TX",66.02%,35.92%,103
,"ARANSAS, TX",41.85%,22.28%,184
,"MILLARD, UT",31.33%,19.28%,166
,"HOOD RIVER, OR",30.17%,13.84%,1127
,"SMITH, TN",-,-,21
,"CANNON, TN",-,-,16
,"JIM HOGG, TX",-,-,12
,"BEAVER, UT",22.22%,-,63
,"JUAB, UT",26.58%,-,79
,"KANE, UT",28.24%,12.94%,85
,"PIUTE, UT",-,-,30
,"LIVE OAK, TX",55.36%,30.36%,56
,"IRON, UT",25.97%,16.65%,847
,"JOSEPHINE, OR",31.88%,16.04%,505
,"UTAH, UT",31.54%,19.04%,6522
,"LEXINGTON CITY, VA",32.64%,16.58%,193
,"MAURY, TN",26.70%,21.02%,176
,"DUVAL, TX",43.90%,26.83%,41
,"MORGAN, UT",27.27%,15.76%,165
,"ROANE, TN",22.93%,19.11%,157
,"SANPETE, UT",27.90%,23.82%,319
,"CACHE, UT",25.35%,24.21%,2024
,"KNOX, TN",23.90%,12.29%,887
,"WAYNE, UT",-,-,35
,"JIM WELLS, TX",57.05%,30.20%,149
,"KLEBERG, TX",60.00%,32.00%,75
,"BROOKS, TX",-,-,10 or fewer
,"WASATCH, UT",22.17%,18.05%,1263
,"WASHINGTON, UT",22.30%,17.48%,2700
,"SUMNER, TN",24.53%,16.53%,375
,"WILLIAMSON, TN",20.59%,11.97%,476
,"MORGAN, TN",24.07%,-,54
,"GARFIELD, UT",15.53%,15.53%,103
,"SAN PATRICIO, TX",46.49%,29.15%,271
,"ANDERSON, TN",24.29%,17.14%,210
,"WILSON, TN",19.85%,10.66%,272
,"KENT, TX",-,-,10 or fewer
,"SUMMIT, UT",14.77%,10.58%,3535
,"MONTGOMERY, TN",18.33%,15.91%,660
,"DAVIDSON, TN",16.11%,11.34%,1173
,"NUECES, TX",49.51%,27.79%,1022
,"RUTHERFORD, TN",14.56%,15.84%,625
,"CULBERSON, TX",-,-,10 or fewer
,None of the above,45.24%,25.95%,352174
,Total,50.77%,31.16%,5175338
65 Years or more,"WILLIAMSBURG, SC",53.36%,26.41%,5529
,"PORTSMOUTH CITY, VA",49.94%,32.03%,13256
,"SOUTHAMPTON, VA",49.08%,28.23%,3107
,"FRANKLIN CITY, VA",48.26%,28.77%,2190
,"PETERSBURG CITY, VA",50.57%,26.47%,4669
,"MARLBORO, SC",49.52%,21.13%,2811
,"HOPEWELL CITY, VA",47.93%,18.32%,1861
,"SURRY, VA",51.46%,30.99%,1368
,"BUCHANAN, VA",48.28%,24.57%,2523
,"JACKSON, OH",48.56%,33.33%,1530
,"MEIGS, OH",49.71%,32.42%,2215
,"SUSSEX, VA",48.31%,25.18%,1505
,"MARION, TN",48.12%,25.21%,3026
,"NOTTOWAY, VA",50.26%,23.26%,1956
,"ROSS, OH",48.85%,38.78%,6201
,"BRUNSWICK, VA",49.65%,28.35%,2882
,"WYTHE, VA",48.68%,13.45%,2580
,"PICKAWAY, OH",51.31%,37.69%,8541
,"CLARENDON, SC",48.40%,31.09%,7163
,"DILLON, SC",53.22%,23.15%,4739
,"PIKE, OH",48.10%,36.93%,1503
,"ARMSTRONG, PA",47.81%,16.79%,7677
,"DINWIDDIE, VA",50.83%,24.11%,3024
,"MORROW, OH",54.10%,35.50%,5262
,"PRINCE EDWARD, VA",49.40%,19.91%,1577
,"BAMBERG, SC",49.58%,20.72%,2239
,"COLUMBIANA, OH",49.24%,26.44%,12101
,"FOREST, PA",49.19%,17.34%,248
,"SUFFOLK CITY, VA",48.03%,33.06%,15376
,"LEE, SC",47.93%,26.71%,2587
,"HOCKING, OH",49.51%,32.58%,2535
,"GUERNSEY, OH",47.47%,20.89%,3781
,"LAKE, TN",47.79%,27.07%,724
,"VINTON, OH",48.84%,33.78%,903
,"GREENSVILLE, VA",50.77%,23.46%,2336
,"HAMPTON CITY, VA",49.03%,31.97%,21167
,"MARION, SC",51.27%,21.60%,6005
,"CROSBY, TX",50.00%,-,44
,"CLAY, TN",-,-,19
,"PULASKI, VA",50.18%,6.99%,815
,"FLORENCE, SC",48.55%,21.48%,24706
,"CRAWFORD, OH",54.92%,42.35%,8860
,"KING AND QUEEN, VA",49.69%,27.52%,1457
,"ASHLAND, OH",50.79%,41.72%,8608
,"ORANGEBURG, SC",48.64%,19.00%,12975
,"DARLINGTON, SC",47.25%,19.70%,9878
,"NOBLE, OH",47.90%,19.61%,714
,"COLONIAL HEIGHTS CITY, VA",46.32%,23.49%,2789
,"FAYETTE, OH",47.04%,39.06%,2755
,"APPOMATTOX, VA",50.26%,9.69%,1341
,"RICHLAND, OH",50.92%,41.07%,22297
,"MONROE, OH",52.50%,30.71%,2400
,"MORGAN, OH",42.12%,26.71%,584
,"ESSEX, VA",49.47%,27.88%,2367
,"TRUMBULL, OH",47.32%,29.29%,29086
,"FAIRFIELD, OH",48.65%,32.24%,19454
,"MANASSAS PARK CITY, VA",47.08%,30.64%,754
,"CUMBERLAND, VA",47.98%,21.75%,892
,"MECKLENBURG, VA",49.01%,33.04%,7042
,"ISLE OF WIGHT, VA",47.78%,31.79%,8374
,"RAINS, TX",50.67%,24.30%,1350
,"LOGAN, OH",49.21%,29.40%,4885
,"CHARLOTTE, VA",50.60%,24.31%,1411
,"VAN BUREN, TN",42.67%,20.67%,150
,"VENANGO, PA",46.46%,18.26%,1287
,"WEAKLEY, TN",43.91%,30.81%,4612
,"MAHONING, OH",46.60%,27.99%,35653
,"CALHOUN, SC",47.18%,18.62%,3029
,"WASHINGTON, OH",47.73%,23.72%,5135
,"LUNENBURG, VA",48.46%,26.97%,1717
,"TAZEWELL, VA",46.98%,19.78%,4540
,"PITTSYLVANIA, VA",46.69%,15.26%,3885
,"LAUDERDALE, TN",45.39%,30.17%,2569
,"BUCKINGHAM, VA",46.49%,23.79%,2282
,"CAMPBELL, VA",47.59%,8.35%,3148
,"CHESTERFIELD, SC",45.65%,21.85%,5667
,"PRINCE GEORGE, VA",49.31%,23.63%,2679
,"PAWNEE, OK",49.47%,34.33%,1876
,"BLAND, VA",46.27%,14.79%,683
,"CHARLES CITY, VA",48.47%,25.95%,1341
,"MUSKOGEE, OK",46.54%,32.48%,9116
,"CHESTER, SC",48.07%,21.46%,4828
,"NORFOLK CITY, VA",44.30%,28.04%,26986
,"PAGE, VA",49.87%,30.81%,5476
,"HIGHLAND, OH",50.49%,45.71%,6635
,"PERRY, OH",45.44%,29.23%,2104
,"VAL VERDE, TX",48.76%,22.51%,804
,"PREBLE, OH",53.58%,41.13%,7389
,"SOMERSET, PA",47.00%,23.29%,8786
,"OKMULGEE, OK",49.47%,34.76%,5403
,"COSHOCTON, OH",46.51%,31.21%,2118
,"MADISON, OH",50.71%,34.82%,7645
,"LAMPASAS, TX",51.03%,26.24%,4535
,"AMHERST, VA",47.43%,9.77%,2857
,"MUSKINGUM, OH",42.21%,25.81%,3452
,"SCIOTO, OH",45.01%,27.33%,2386
,"OBION, TN",44.78%,23.80%,5541
,"MILAM, TX",50.97%,32.10%,4165
,"MCNAIRY, TN",42.73%,33.40%,3368
,"CHAMPAIGN, OH",53.15%,36.43%,5411
,"HENDERSON, TN",42.21%,30.30%,2772
,"HARDIN, OH",51.66%,30.80%,3864
,"WESTMORELAND, VA",47.95%,22.66%,2392
,"HARRISON, OH",50.47%,27.99%,2665
,"BARNWELL, SC",47.87%,12.13%,1525
,"DECATUR, TN",42.53%,27.26%,1152
,"MCCULLOCH, TX",48.37%,27.79%,1292
,"UNION, SC",49.47%,53.38%,5682
,"SANDUSKY, OH",53.34%,41.45%,8268
,"BROWN, OH",52.35%,32.50%,7018
,"CHEROKEE, OK",46.42%,31.09%,2792
,"RUSSELL, VA",47.04%,22.70%,4705
,"DICKENSON, VA",47.62%,23.34%,2644
,"AMELIA, VA",45.31%,19.75%,1706
,"CARBON, PA",52.64%,41.44%,14673
,"SENECA, OH",50.41%,30.87%,7609
,"ACCOMACK, VA",48.31%,27.59%,7284
,"CHESTER, TN",43.45%,30.45%,2092
,"ZAVALA, TX",52.75%,30.77%,91
,"CLARK, OH",52.40%,37.82%,22306
,"HAYWOOD, TN",41.88%,24.39%,1853
,"MORRIS, TX",49.38%,25.63%,960
,"NEWPORT NEWS CITY, VA",46.22%,28.97%,24447
,"FAIRFIELD, SC",46.21%,23.82%,3900
,"CHEROKEE, SC",47.92%,47.57%,9483
,"KNOX, OH",44.66%,28.95%,5697
,"FULTON, PA",48.15%,26.68%,1840
,"CARROLL, VA",43.81%,23.38%,1801
,"CLEARFIELD, PA",43.70%,19.98%,801
,"DIMMIT, TX",55.56%,27.78%,108
,"WILLIAMS, OH",54.38%,35.06%,7512
,"DEFIANCE, OH",54.77%,41.24%,6896
,"LE FLORE, OK",47.72%,27.06%,3296
,"MCINTOSH, OK",46.20%,29.49%,3225
,"WESTMORELAND, PA",45.57%,21.30%,34055
,"HURON, OH",49.72%,36.61%,6253
,"CLINTON, OH",50.15%,34.12%,7374
,"HALIFAX, VA",45.69%,31.91%,6954
,"BLEDSOE, TN",45.76%,20.54%,1816
,"VAN ZANDT, TX",49.08%,25.50%,5674
,"CAROLINE, VA",49.68%,25.93%,2063
,"CRAWFORD, PA",45.47%,17.52%,4269
,"FALLS, TX",49.70%,33.71%,2020
,"CREEK, OK",48.53%,36.33%,9920
,"DANVILLE CITY, VA",41.70%,18.02%,2880
,"SMYTH, VA",44.82%,19.08%,5486
,"MOORE, TN",-,-,11
,"SCHUYLKILL, PA",49.70%,30.97%,26179
,"KERSHAW, SC",45.22%,25.03%,13129
,"WYANDOT, OH",52.17%,37.44%,3427
,"SEQUOYAH, OK",46.80%,28.02%,3530
,"CAMP, TX",48.60%,29.08%,2208
,"MARION, OH",50.92%,36.76%,11656
,"HENRY, VA",43.47%,17.30%,1960
,"LEE, TX",49.14%,26.93%,1166
,"CHESAPEAKE CITY, VA",43.81%,27.10%,34794
,"KAUFMAN, TX",48.30%,27.73%,18483
,"CAMBRIA, PA",45.02%,23.44%,22784
,"HENRY, TN",42.88%,23.93%,1630
,"GALAX CITY, VA",44.77%,19.03%,641
,"HUNTINGDON, PA",46.53%,20.17%,808
,"INDIANA, PA",42.43%,16.18%,2880
,"FRANKLIN, PA",51.07%,34.07%,20279
,"HAWKINS, TN",45.10%,19.05%,8896
,"NORTHAMPTON, VA",45.33%,25.90%,3267
,"LAKE, OR",49.26%,35.58%,1009
,"HARDEMAN, TN",40.67%,23.07%,2727
,"NEWBERRY, SC",45.32%,24.74%,5154
,"UNION, OH",51.14%,33.21%,7046
,"PERRY, PA",48.23%,19.84%,7218
,"ALLENDALE, SC",42.24%,11.21%,696
,"GILES, VA",45.77%,8.47%,378
,"ADAMS, OH",49.19%,27.15%,3499
,"KING WILLIAM, VA",48.77%,27.24%,2930
,"GREENE, PA",53.01%,23.04%,4631
,"JEFFERSON, PA",43.16%,14.59%,665
,"CONCHO, TX",47.08%,29.77%,514
,"BELMONT, OH",49.77%,31.59%,13403
,"LAWRENCE, PA",43.98%,19.21%,4227
,"CRAIG, OK",48.71%,28.66%,2320
,"EDWARDS, TX",44.55%,21.78%,101
,"STONEWALL, TX",-,-,15
,"DYER, TN",45.43%,32.64%,5261
,"CADDO, OK",45.87%,14.27%,750
,"OTTAWA, OH",50.52%,36.17%,7356
,"MCCORMICK, SC",42.40%,26.71%,3729
,"NOWATA, OK",49.42%,29.95%,601
,"SCURRY, TX",50.43%,22.61%,115
,"FAYETTE, PA",46.63%,25.40%,22228
,"LOUISA, VA",45.73%,25.70%,7120
,"GALLIA, OH",41.78%,27.76%,1113
,"EMPORIA CITY, VA",52.82%,26.06%,142
,"CARROLL, TN",43.58%,20.49%,4608
,"WOOD, TX",46.39%,21.02%,7118
,"LAKE, SD",56.47%,25.63%,1709
,"LICKING, OH",49.88%,35.34%,31196
,"COOS, OR",47.61%,32.54%,16063
,"FRANKLIN, OH",46.39%,32.48%,168945
,"UPSHUR, TX",50.16%,27.62%,1539
,"DELAWARE, OK",44.92%,23.67%,2687
,"LEE, VA",45.03%,17.75%,3464
,"VAN WERT, OH",51.79%,30.95%,2989
,"EDGEFIELD, SC",45.49%,16.44%,3205
,"SALUDA, SC",47.25%,28.41%,2851
,"HENRY, OH",50.42%,29.40%,4167
,"HENDERSON, TX",46.23%,20.53%,12390
,"ROGERS, OK",47.77%,36.07%,12779
,"OSAGE, OK",48.49%,34.00%,1456
,"ALLEN, OH",51.10%,31.45%,14955
,"SHENANDOAH, VA",48.46%,26.69%,10059
,"PATRICK, VA",43.72%,21.23%,1361
,"BURLESON, TX",49.27%,28.44%,2732
,"GLOUCESTER, VA",45.92%,30.43%,8920
,"GIBSON, TN",41.63%,22.50%,5427
,"WHARTON, TX",46.48%,26.86%,4204
,"PAULDING, OH",52.73%,33.33%,2145
,"AUGLAIZE, OH",49.76%,26.33%,6141
,"CLARION, PA",42.58%,11.38%,1125
,"DARKE, OH",49.79%,28.19%,8333
,"CORYELL, TX",50.01%,31.49%,7575
,"ATASCOSA, TX",46.63%,28.30%,682
,"WISE, VA",47.44%,22.84%,6855
,"MADISON, VA",47.91%,27.13%,2805
,"SARGENT, ND",52.38%,50.36%,842
,"BURKE, ND",53.26%,21.46%,261
,"LYNCHBURG CITY, VA",44.53%,6.78%,6146
,"MALHEUR, OR",50.18%,32.81%,5126
,"WAGONER, OK",48.84%,34.27%,10715
,"PANOLA, TX",48.83%,18.47%,2918
,"NAVARRO, TX",44.93%,23.21%,4093
,"WASHINGTON, VA",43.34%,23.14%,11681
,"MERCER, PA",41.20%,18.38%,7961
,"BEDFORD, PA",44.87%,19.98%,2583
,"CROCKETT, TN",41.13%,25.97%,1517
,"SUMTER, SC",45.40%,31.57%,14268
,"COLUMBIA, PA",45.28%,25.95%,709
,"FLUVANNA, VA",44.46%,28.09%,6294
,"JOHNSON, TN",41.87%,18.15%,3571
,"SEQUATCHIE, TN",44.97%,24.83%,2348
,"CLERMONT, OH",49.91%,33.35%,38891
,"SCOTT, VA",43.86%,17.62%,3723
,"ADAMS, PA",49.62%,31.85%,22832
,"MONROE, PA",49.06%,35.58%,31336
,"DELTA, TX",47.30%,17.57%,370
,"GRAYSON, VA",40.21%,15.53%,1037
,"MAYES, OK",49.21%,37.31%,6604
,"LATIMER, OK",49.82%,22.11%,855
,"RICHMOND, VA",47.41%,24.92%,1854
,"ROBERTSON, TX",49.36%,28.37%,1886
,"MARION, TX",45.00%,18.57%,140
,"MADISON, TN",42.57%,29.01%,11122
,"PUTNAM, OH",54.10%,30.59%,5619
,"HOPKINS, TX",45.30%,15.63%,2777
,"TOM GREEN, TX",48.20%,30.58%,19285
,"FULTON, OH",51.74%,29.53%,7630
,"GREENE, VA",45.90%,30.79%,3985
,"JEFFERSON, OH",46.41%,20.50%,6011
,"COKE, TX",49.17%,27.62%,724
,"COCKE, TN",44.48%,14.88%,652
,"MCMINN, TN",42.57%,19.04%,935
,"KIDDER, ND",55.61%,39.24%,446
,"RANSOM, ND",51.44%,49.04%,1250
,"OKFUSKEE, OK",44.63%,31.20%,1080
,"LEWIS, TN",41.51%,-,53
,"ELLIS, TX",49.16%,33.42%,26175
,"BRISTOL CITY, VA",43.46%,26.51%,2531
,"SHELBY, TX",47.08%,18.46%,650
,"MONTGOMERY, OH",49.01%,37.03%,95944
,"LAURENS, SC",47.88%,37.91%,9243
,"COLLETON, SC",42.86%,13.76%,3889
,"GRANT, ND",53.61%,41.13%,513
,"ROCKINGHAM, VA",45.88%,28.39%,16356
,"MCKEAN, PA",43.35%,13.87%,692
,"HAMPTON, SC",45.28%,11.44%,1303
,"TIPTON, TN",42.10%,22.30%,7354
,"BENTON, TN",39.63%,24.19%,2034
,"LUCAS, OH",48.96%,34.46%,64213
,"HOWARD, TX",39.55%,31.75%,1077
,"DORCHESTER, SC",43.77%,17.70%,17258
,"BUTLER, OH",50.96%,34.18%,62901
,"STEELE, ND",54.66%,41.06%,397
,"HUNT, TX",47.59%,25.08%,9418
,"RED RIVER, TX",45.53%,16.01%,637
,"RHEA, TN",45.94%,16.78%,1907
,"OTTAWA, OK",43.92%,23.45%,1744
,"NORTHUMBERLAND, VA",43.64%,19.95%,4026
,"LAMOURE, ND",55.95%,58.58%,1067
,"PIKE, PA",44.07%,26.49%,5248
,"GRUNDY, TN",40.48%,16.87%,415
,"TUSCARAWAS, OH",47.02%,35.72%,15674
,"ABBEVILLE, SC",44.59%,23.70%,5021
,"HORRY, SC",42.48%,23.01%,50846
,"WALSH, ND",54.08%,27.58%,2400
,"ANDERSON, TX",45.22%,20.19%,2749
,"POTTER, PA",44.20%,19.58%,914
,"PORTAGE, OH",46.38%,37.35%,22838
,"ASHTABULA, OH",45.55%,37.89%,15053
,"MCCURTAIN, OK",43.58%,11.13%,1051
,"MIAMI, OH",50.77%,36.85%,21543
,"BEAVER, PA",42.21%,15.20%,9723
,"MOUNTRAIL, ND",47.88%,24.65%,637
,"BRADLEY, TN",42.08%,21.61%,6205
,"BELL, TX",49.73%,34.60%,47620
,"KINNEY, TX",40.32%,22.58%,62
,"HALL, TX",36.52%,12.92%,178
,"HAMBLEN, TN",38.82%,13.60%,559
,"MERCER, ND",53.90%,33.47%,1972
,"WAYNE, PA",43.50%,18.18%,4076
,"TITUS, TX",46.14%,26.65%,1929
,"FAYETTE, TN",37.72%,18.75%,6617
,"JUNIATA, PA",42.74%,12.79%,1102
,"MORROW, OR",47.73%,17.57%,1343
,"HUTCHINSON, TX",41.97%,13.41%,1656
,"HARDIN, TN",39.61%,26.80%,2123
,"LINCOLN, OK",45.13%,22.75%,1314
,"HILL, TX",44.63%,27.10%,3513
,"OLIVER, ND",48.91%,55.47%,274
,"KNOX, TX",41.67%,-,36
,"COTTLE, TX",-,-,27
,"MARTINSVILLE CITY, VA",37.03%,16.13%,713
,"BARNES, ND",49.44%,47.28%,2591
,"CULPEPER, VA",49.57%,26.64%,9152
,"SUMMIT, OH",43.61%,32.76%,70236
,"SPARTANBURG, SC",45.68%,48.92%,60811
,"ORANGE, VA",45.60%,23.65%,6439
,"POLK, TN",39.89%,21.36%,1236
,"ERIE, PA",46.26%,22.75%,31612
,"RUNNELS, TX",50.49%,29.67%,1321
,"STUTSMAN, ND",52.92%,58.70%,4431
,"CASS, TX",48.67%,23.22%,676
,"MCPHERSON, SD",51.45%,37.68%,138
,"GREENE, OH",48.39%,37.53%,28930
,"CROCKETT, TX",43.84%,23.12%,584
,"BRADFORD, PA",48.34%,23.41%,12962
,"CAVALIER, ND",50.52%,32.33%,968
,"JEFFERSON, OR",47.61%,35.34%,5184
,"WASHINGTON, TX",45.29%,27.97%,7940
,"GRIMES, TX",46.96%,27.66%,3507
,"LORAIN, OH",47.98%,43.20%,59214
,"GRAY, TX",38.93%,11.16%,1192
,"MIDDLESEX, VA",42.11%,24.08%,3410
,"CHESTERFIELD, VA",42.69%,20.36%,42941
,"MARTIN, TX",50.91%,25.45%,55
,"JACKSON, TN",-,-,19
,"MANASSAS CITY, VA",44.90%,27.80%,3820
,"MATHEWS, VA",42.13%,22.87%,2654
,"HYDE, SD",50.00%,-,38
,"SUTTON, TX",48.45%,25.15%,485
,"NEW KENT, VA",45.02%,23.92%,4736
,"SMITH, TX",46.18%,25.40%,21139
,"NORTON CITY, VA",43.79%,22.84%,845
,"GREENWOOD, SC",45.87%,28.99%,15061
,"SAN SABA, TX",43.13%,22.09%,1055
,"NORTHAMPTON, PA",48.67%,37.34%,70272
,"RADFORD, VA",42.54%,7.30%,315
,"LAMAR, TX",42.53%,11.69%,2156
,"RICHLAND, SC",43.49%,27.63%,49080
,"HASKELL, OK",44.13%,20.36%,1405
,"TIOGA, PA",45.15%,19.05%,5663
,"WYOMING, PA",45.30%,16.08%,2320
,"SULLIVAN, TN",41.85%,19.27%,27435
,"CARTER, TN",40.93%,16.19%,7937
,"BEDFORD, VA",43.61%,7.60%,4831
,"SUSQUEHANNA, PA",42.31%,16.91%,5098
,"PICKENS, SC",44.74%,32.07%,24911
,"PEMBINA, ND",51.29%,30.38%,1741
,"MCMULLEN, TX",61.11%,-,18
,"FANNIN, TX",44.86%,19.71%,1857
,"GRIGGS, ND",52.19%,35.90%,571
,"BEXAR, TX",46.54%,40.85%,54436
,"MEIGS, TN",36.88%,17.49%,526
,"STARK, OH",41.99%,30.98%,38770
,"MOORE, TX",38.38%,9.88%,800
,"TULSA, OK",44.42%,32.00%,92041
,"MARION, OR",45.19%,26.67%,49104
,"SWISHER, TX",37.30%,10.07%,437
,"HOCKLEY, TX",43.10%,-,58
,"GREENE, TN",42.40%,19.29%,12328
,"POWHATAN, VA",41.06%,20.48%,4101
,"WILSON, TX",45.06%,26.54%,648
,"WARREN, VA",44.07%,26.35%,6986
,"TILLMAN, OK",46.53%,14.58%,144
,"FRIO, TX",47.59%,24.70%,166
,"NOBLE, OK",42.79%,16.16%,229
,"WAYNE, TN",34.74%,15.79%,95
,"WOOD, OH",49.41%,31.50%,18624
,"UMATILLA, OR",45.82%,15.74%,5642
,"RICHLAND, ND",52.49%,44.81%,3229
,"GRANT, OR",45.57%,26.17%,1150
,"CLAIBORNE, TN",42.35%,17.35%,196
,"UPTON, TX",47.69%,20.00%,65
,"RUSK, TX",46.17%,21.46%,3881
,"KAY, OK",41.63%,17.53%,884
,"POTTER, TX",39.60%,14.44%,9851
,"MENARD, TX",42.68%,20.43%,328
,"ATHENS, OH",45.80%,31.39%,7515
,"MERCER, OH",47.40%,24.60%,3407
,"WASHINGTON, OK",41.46%,20.16%,3883
,"TRINITY, TX",42.96%,24.86%,724
,"DONLEY, TX",38.31%,11.33%,415
,"WILLIAMS, ND",44.95%,15.35%,2098
,"SHERMAN, TX",38.76%,8.53%,129
,"SHELBY, TN",38.78%,21.68%,94022
,"AUGUSTA, VA",43.58%,17.39%,10406
,"MCLENNAN, TX",46.15%,28.13%,27621
,"PITTSBURG, OK",44.70%,22.88%,4336
,"SCHLEICHER, TX",46.23%,26.23%,385
,"PAYNE, OK",43.73%,23.41%,2785
,"HALE, TX",36.65%,13.04%,161
,"SHELBY, OH",51.55%,32.34%,4892
,"UVALDE, TX",44.84%,21.35%,281
,"CHOCTAW, OK",44.01%,12.47%,409
,"SEMINOLE, OK",44.92%,17.51%,354
,"DIVIDE, ND",45.96%,19.22%,359
,"CAMERON, PA",45.83%,-,48
,"STEPHENS, OK",41.23%,11.08%,650
,"OCONEE, SC",40.92%,28.50%,15947
,"CROOK, OR",46.24%,35.27%,7108
,"GRAINGER, TN",37.32%,16.20%,284
,"LANCASTER, VA",38.81%,18.09%,4306
,"MITCHELL, TX",37.82%,19.87%,156
,"CARSON, TX",42.35%,13.61%,588
,"LIPSCOMB, TX",38.73%,8.67%,173
,"JOHNSON, TX",45.92%,29.18%,22672
,"OCHILTREE, TX",41.28%,11.62%,327
,"SHERIDAN, ND",47.34%,23.40%,188
,"ANDERSON, SC",44.11%,24.09%,38480
,"REAGAN, TX",48.15%,26.67%,270
,"HANCOCK, OH",39.71%,20.79%,3805
,"TOWNER, ND",49.29%,17.58%,495
,"MCKENZIE, ND",49.67%,35.61%,1067
,"POQUOSON CITY, VA",41.21%,24.40%,2422
,"KIMBLE, TX",44.08%,19.08%,152
,"UNICOI, TN",38.66%,14.61%,2902
,"ROCKWALL, TX",43.29%,26.59%,15527
,"COAL, OK",50.00%,14.42%,104
,"KING, TX",-,-,10 or fewer
,"TERRELL, TX",41.18%,-,34
,"DAY, SD",48.53%,31.90%,1160
,"MASON, TX",34.97%,14.71%,306
,"PECOS, TX",40.86%,17.20%,186
,"GRAYSON, TX",46.03%,18.99%,6923
,"CUMBERLAND, PA",44.38%,21.12%,42887
,"FRANKLIN, TX",41.08%,22.44%,869
,"DALLAS, TX",42.02%,25.13%,217537
,"PUSHMATAHA, OK",43.53%,19.15%,402
,"HAMILTON, TN",40.74%,23.26%,33118
,"POLK, OR",42.85%,23.33%,13042
,"NELSON, ND",45.17%,29.81%,983
,"IRION, TX",45.83%,26.89%,264
,"HARDEMAN, TX",44.00%,-,50
,"GREGG, TX",46.76%,19.80%,2470
,"BLAIR, PA",39.19%,19.88%,5177
,"MEDINA, TX",46.80%,28.88%,921
,"ROLETTE, ND",43.42%,18.86%,1087
,"BERKELEY, SC",43.12%,19.43%,29743
,"LA SALLE, TX",47.62%,-,42
,"DICKENS, TX",-,-,15
,"WASHINGTON, PA",42.64%,19.61%,21512
,"PHILADELPHIA, PA",40.92%,26.57%,173356
,"YORK, PA",48.37%,29.62%,84067
,"ERIE, OH",45.51%,38.16%,8933
,"LIMESTONE, TX",45.04%,25.54%,1652
,"GALVESTON, TX",47.60%,35.69%,44933
,"DEAF SMITH, TX",40.13%,9.48%,907
,"CHEROKEE, TX",47.52%,24.54%,3472
,"ELK, PA",37.53%,15.17%,389
,"YOAKUM, TX",52.38%,-,21
,"PRINCE WILLIAM, VA",41.34%,25.43%,39012
,"HOUSTON, TX",39.42%,20.68%,827
,"GRANT, OK",47.44%,-,78
,"MCLEAN, ND",46.76%,29.70%,1606
,"HUGHES, OK",41.28%,17.43%,608
,"LAKE, OH",45.69%,37.17%,44294
,"FREESTONE, TX",42.76%,21.05%,1368
,"DALLAM, TX",40.43%,14.18%,423
,"HARMON, OK",48.98%,-,49
,"DAUPHIN, PA",44.05%,18.56%,37842
,"MILLS, TX",40.60%,22.51%,431
,"WHEELER, OR",45.36%,34.84%,399
,"VIRGINIA BEACH CITY, VA",40.47%,26.38%,68103
,"HARNEY, OR",43.67%,20.43%,1738
,"LINCOLN, OR",41.12%,21.74%,15320
,"HARTLEY, TX",39.58%,11.46%,96
,"OVERTON, TN",40.91%,-,44
,"MATAGORDA, TX",40.76%,21.95%,2137
,"ADAIR, OK",45.86%,27.69%,567
,"LACKAWANNA, PA",40.97%,14.36%,16239
,"LOVE, OK",46.44%,22.18%,239
,"LOGAN, ND",52.00%,39.14%,350
,"BERKS, PA",45.65%,25.99%,53558
,"LEBANON, PA",46.19%,24.91%,24015
,"MCHENRY, ND",47.61%,24.26%,544
,"HAMILTON, OH",46.89%,31.29%,141457
,"GILLIAM, OR",34.86%,16.06%,218
,"WOODS, OK",36.27%,-,102
,"HANOVER, VA",42.09%,21.77%,17528
,"LYNN, TX",44.00%,-,25
,"SULLIVAN, PA",40.43%,16.99%,836
,"WARREN, OH",48.34%,32.72%,40428
,"MORTON, ND",51.29%,46.09%,5711
,"PIERCE, ND",49.89%,20.36%,894
,"DICKEY, ND",48.18%,51.94%,851
,"STAFFORD, VA",41.15%,20.36%,3305
,"NELSON, VA",38.04%,23.56%,4211
,"MARSHALL, OK",37.46%,13.65%,315
,"STERLING, TX",52.60%,28.90%,173
,"LANCASTER, SC",39.92%,18.78%,14307
,"LEHIGH, PA",46.53%,36.40%,70788
,"CAMPBELL, TN",30.43%,20.11%,368
,"LUZERNE, PA",43.97%,26.65%,17175
,"PERRY, TN",36.22%,15.75%,127
,"ALLEGHENY, PA",41.88%,21.47%,110096
,"JEFFERSON, TN",37.45%,12.75%,251
,"LINN, OR",44.59%,25.80%,26156
,"POTTAWATOMIE, OK",42.95%,13.68%,1199
,"BOSQUE, TX",41.84%,23.57%,2113
,"BRYAN, OK",44.00%,13.95%,975
,"BUTLER, PA",43.25%,19.28%,15118
,"JASPER, SC",39.12%,14.23%,1370
,"FREDERICK, VA",39.37%,18.86%,17293
,"BUCKS, PA",39.89%,26.54%,96400
,"MINER, SD",49.44%,29.74%,269
,"HANCOCK, TN",39.46%,17.03%,816
,"MIFFLIN, PA",40.61%,16.59%,229
,"BRAZORIA, TX",45.61%,30.13%,34181
,"LLANO, TX",39.83%,24.41%,6169
,"KARNES, TX",48.89%,18.52%,135
