Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2024,,,
,"HALL, NE",16.29%,25.60%,6874
,"COPIAH, MS",15.74%,30.41%,2808
,"OXFORD, ME",19.47%,24.55%,10366
,"CARROLL, MS",17.63%,29.60%,1463
,"WAYNE, MO",18.89%,29.11%,2027
,"CLARKE, MS",18.21%,34.10%,2663
,"BOONE, KY",24.70%,31.92%,22753
,"WASHINGTON, KY",15.54%,26.05%,1094
,"ROCKINGHAM, NC",18.72%,32.89%,18467
,"OCEANA, MI",20.43%,28.51%,6784
,"HICKORY, MO",16.54%,20.47%,127
,"REYNOLDS, MO",20.28%,31.36%,641
,"RANKIN, MS",21.02%,31.03%,19194
,"BRACKEN, KY",19.30%,30.39%,1145
,"MCKINLEY, NM",13.18%,39.27%,1184
,"SCOTT, KY",19.83%,28.67%,5072
,"MERCER, KY",16.99%,28.95%,1948
,"ANSON, NC",19.40%,31.45%,1237
,"JEFFERSON, NY",14.53%,24.84%,4440
,"KENTON, KY",23.69%,31.29%,27774
,"HARRISON, KY",17.43%,30.06%,1434
,"JACKSON, MI",21.94%,30.21%,29422
,"MORA, NM",-,30.61%,98
,"LAFAYETTE, MO",13.49%,23.01%,2195
,"FORSYTH, NC",21.40%,28.63%,58007
,"STANTON, NE",17.86%,26.21%,599
,"PISCATAQUIS, ME",13.31%,21.32%,1210
,"DAVIESS, MO",15.84%,27.61%,909
,"MONROE, MO",-,-,25
,"WICOMICO, MD",19.19%,33.03%,15869
,"COLUMBUS, NC",16.78%,35.95%,6253
,"BULLITT, KY",23.98%,33.79%,12458
,"HARDIN, KY",23.73%,36.26%,18505
,"JOHNSTON, NC",20.88%,34.43%,29048
,"PIKE, KY",19.45%,37.12%,9852
,"RANDOLPH, NC",15.36%,29.78%,14965
,"WEST BATON ROUGE, LA",23.85%,37.27%,4272
,"KOOCHICHING, MN",17.99%,24.78%,3140
,"STONE, MS",20.32%,33.38%,2397
,"LYON, KY",16.42%,29.06%,1583
,"MEADE, KY",19.49%,29.98%,3499
,"CHATHAM, NC",17.01%,24.97%,17356
,"DEKALB, MO",17.49%,28.51%,1252
,"MASON, MI",18.63%,25.95%,7903
,"PERQUIMANS, NC",16.44%,28.80%,3413
,"CASS, MI",18.93%,27.66%,6599
,"BERRIEN, MI",20.49%,29.47%,31989
,"LEFLORE, MS",21.97%,32.23%,2290
,"SIMPSON, MS",15.75%,29.44%,2850
,"FARIBAULT, MN",18.12%,23.21%,2202
,"MUSSELSHELL, MT",14.07%,19.46%,334
,"BENTON, MO",11.71%,24.02%,820
,"KENT, MD",14.93%,24.57%,5259
,"CALHOUN, MS",17.98%,30.77%,2291
,"TREASURE, MT",-,23.21%,56
,"MONTGOMERY, NY",18.75%,26.18%,2758
,"BUTLER, MO",20.49%,32.88%,6514
,"CAMPBELL, KY",22.65%,29.71%,16669
,"TRAVERSE, MN",18.47%,29.04%,861
,"AMITE, MS",13.80%,30.73%,1536
,"BELL, KY",18.72%,30.74%,1480
,"ONTARIO, NY",19.85%,25.20%,25753
,"MONROE, MS",17.36%,30.45%,6561
,"EUREKA, NV",18.39%,28.74%,87
,"CAPE MAY, NJ",13.45%,21.14%,15536
,"NORMAN, MN",20.16%,27.95%,1349
,"JASPER, MS",15.16%,37.70%,2085
,"MONTGOMERY, NC",12.85%,26.87%,856
,"CAMDEN, NC",19.86%,34.52%,1883
,"HUMPHREYS, MS",15.94%,34.12%,759
,"HARRISON, MO",14.25%,29.47%,828
,"LOWNDES, MS",18.97%,33.64%,8751
,"SMITH, MS",16.27%,32.43%,1727
,"HOLT, MO",17.56%,27.91%,928
,"BRANCH, MI",18.43%,28.43%,7625
,"CAMDEN, NJ",20.51%,31.36%,75985
,"LENAWEE, MI",19.78%,30.26%,20304
,"MECOSTA, MI",19.43%,26.74%,8223
,"TRIMBLE, KY",17.10%,29.18%,1076
,"LAMAR, MS",23.08%,31.98%,7510
,"STEUBEN, NY",20.38%,30.54%,18158
,"NICHOLAS, KY",15.08%,31.26%,451
,"JACKSON, MO",16.95%,26.23%,63997
,"GRENADA, MS",18.59%,33.52%,3481
,"LEE, KY",15.30%,31.01%,745
,"JEFFERSON, KY",21.00%,29.70%,121111
,"LIVINGSTON, KY",17.31%,28.25%,1791
,"THURSTON, NE",13.82%,30.26%,304
,"LAUDERDALE, MS",18.86%,35.88%,10595
,"TIOGA, NY",20.12%,28.28%,9866
,"COTTONWOOD, MN",17.94%,27.01%,2347
,"WINSTON, MS",12.79%,28.01%,2174
,"MAHNOMEN, MN",19.17%,33.41%,871
,"WALDO, ME",16.29%,22.60%,8937
,"GAGE, NE",18.42%,25.89%,4685
,"KEWEENAW, MI",-,-,56
,"YORK, ME",18.80%,25.94%,32998
,"SAINT MARTIN, LA",20.16%,36.53%,6439
,"MADISON, MO",13.58%,28.44%,545
,"VERNON, MO",13.35%,26.27%,472
,"PENOBSCOT, ME",15.04%,23.12%,16824
,"MUSKEGON, MI",20.67%,30.66%,35543
,"MILLE LACS, MN",19.29%,27.55%,4381
,"SAINT JAMES, LA",19.40%,32.64%,1964
,"COAHOMA, MS",11.47%,27.10%,1299
,"BRECKINRIDGE, KY",16.40%,29.10%,2378
,"BUCHANAN, MO",18.27%,30.28%,14430
,"CARROLL, MO",13.68%,27.14%,468
,"JONES, MS",16.13%,32.81%,8302
,"CUMBERLAND, NC",19.47%,38.53%,34574
,"FORREST, MS",23.01%,32.59%,13893
,"RICHMOND, NC",13.45%,33.13%,818
,"WILKIN, MN",19.19%,26.53%,1308
,"KNOX, ME",16.41%,20.92%,12117
,"VAN BUREN, MI",19.77%,27.20%,15626
,"HARFORD, MD",16.25%,27.80%,34549
,"PONTOTOC, MS",18.17%,30.58%,4457
,"MONROE, MI",18.73%,31.16%,28111
,"ITAWAMBA, MS",18.74%,32.32%,3772
,"CASS, MN",16.19%,24.37%,7473
,"DORCHESTER, MD",18.31%,32.72%,6657
,"WAYNE, MS",12.60%,28.22%,1889
,"NOBLES, MN",20.05%,28.05%,3077
,"NODAWAY, MO",19.80%,28.81%,3575
,"ISSAQUENA, MS",-,-,28
,"SHARKEY, MS",14.49%,28.26%,276
,"ROBERTSON, KY",18.01%,22.98%,161
,"KITTSON, MN",18.45%,29.61%,1111
,"DUNKLIN, MO",14.51%,30.43%,2537
,"ONEIDA, NY",17.21%,32.92%,33042
,"NEWAYGO, MI",20.24%,28.30%,9770
,"BURLINGTON, NJ",18.09%,28.31%,74547
,"CALHOUN, MI",17.66%,28.86%,20492
,"HENRY, MO",10.46%,21.94%,1080
,"HOKE, NC",22.41%,40.79%,2660
,"GRANT, MN",17.37%,27.07%,1330
,"GLOUCESTER, NJ",17.60%,28.34%,38170
,"LINCOLN, KY",14.23%,29.08%,1441
,"TISHOMINGO, MS",16.27%,30.30%,3393
,"WARREN, NJ",19.80%,29.00%,11590
,"WABASHA, MN",14.37%,22.58%,1023
,"RENSSELAER, NY",16.91%,28.22%,25586
,"PETTIS, MO",10.71%,24.49%,588
,"HENRY, KY",17.98%,30.30%,3376
,"CASS, NE",16.40%,25.28%,3287
,"RICHLAND, MT",21.07%,28.85%,1889
,"JACKSON, KY",17.46%,33.43%,1415
,"LUNA, NM",-,26.83%,82
,"GARRARD, KY",17.63%,33.62%,2359
,"WOLFE, KY",13.56%,24.29%,317
,"LANDER, NV",15.63%,26.34%,224
,"CASS, MO",15.13%,24.82%,9139
,"KNOTT, KY",15.98%,33.35%,1589
,"QUEEN ANNES, MD",15.61%,25.05%,8298
,"SHERMAN, NE",11.02%,20.43%,372
,"MASON, KY",13.29%,27.88%,1076
,"REDWOOD, MN",18.67%,25.59%,2646
,"MADISON, KY",17.83%,32.32%,12221
,"SHELBY, KY",19.38%,28.23%,7509
,"STANLY, NC",16.76%,27.06%,2709
,"ANDREW, MO",17.35%,27.30%,3044
,"HUBBARD, MN",16.46%,23.06%,5803
,"CALDWELL, KY",16.27%,30.34%,1770
,"CALDWELL, MO",13.90%,27.06%,935
,"JOHNSON, MO",13.23%,25.60%,2789
,"MINERAL, NV",11.34%,23.28%,335
,"SUNFLOWER, MS",11.84%,30.36%,853
,"LINCOLN, ME",14.94%,20.30%,10667
,"SAINT LAWRENCE, NY",17.99%,31.81%,18034
,"MENIFEE, KY",12.94%,30.73%,371
,"ROSCOMMON, MI",11.92%,21.78%,730
,"JEFFERSON, MS",12.71%,29.66%,472
,"STEVENS, MN",14.34%,25.60%,1039
,"LINN, MO",15.83%,28.25%,853
,"PITT, NC",17.15%,32.64%,21625
,"SUFFOLK, MA",27.49%,36.72%,52714
,"LEE, NC",14.90%,30.73%,4565
,"MONTCALM, MI",19.28%,28.70%,10931
,"DUPLIN, NC",16.92%,34.41%,8038
,"HENDERSON, NC",14.25%,22.38%,29848
,"YALOBUSHA, MS",13.68%,28.41%,2397
,"GLADWIN, MI",12.68%,25.12%,410
,"SAINT HELENA, LA",15.20%,35.09%,875
,"SALINE, NE",19.38%,27.26%,2043
,"FLOYD, KY",15.33%,33.88%,4241
,"PASSAIC, NJ",13.60%,34.09%,24375
,"OGEMAW, MI",11.42%,23.15%,324
,"SAINT CLAIR, MO",10.70%,21.03%,271
,"TALLAHATCHIE, MS",13.86%,28.68%,1032
,"MADISON, MS",18.32%,27.09%,14467
,"KANDIYOHI, MN",18.24%,26.12%,9165
,"HARLAN, KY",13.96%,31.93%,1397
,"STILLWATER, MT",16.72%,20.78%,616
,"ASCENSION, LA",23.13%,33.97%,17970
,"CARTER, MO",18.74%,29.74%,891
,"OTTER TAIL, MN",16.53%,22.89%,14533
,"CEDAR, NE",16.43%,23.43%,986
,"CARSON CITY, NV",13.20%,20.47%,4469
,"CHESHIRE, NH",15.98%,21.93%,14491
,"WOODFORD, KY",14.60%,24.62%,2994
,"CHISAGO, MN",19.88%,25.30%,7585
,"RAMSEY, MN",17.89%,25.44%,38968
,"CLAY, MO",15.02%,25.08%,18746
,"EAST FELICIANA, LA",16.44%,32.28%,3516
,"TRANSYLVANIA, NC",12.43%,17.67%,7907
,"SOMERSET, ME",12.75%,21.84%,2816
,"ANDROSCOGGIN, ME",17.91%,25.48%,13831
,"SIOUX, NE",-,-,42
,"ESSEX, MA",16.71%,23.98%,65826
,"MURRAY, MN",15.27%,23.25%,1703
,"LEE, MS",17.48%,29.99%,14142
,"KNOX, NE",11.35%,21.16%,846
,"SAGADAHOC, ME",14.61%,20.63%,8630
,"MCCRACKEN, KY",17.35%,29.09%,13402
,"BECKER, MN",17.12%,25.41%,8614
,"AVERY, NC",13.75%,21.81%,4132
,"OKTIBBEHA, MS",12.34%,25.24%,3824
,"SALEM, NJ",14.73%,25.76%,5450
,"HOWARD, NE",11.75%,23.19%,664
,"ANTELOPE, NE",13.75%,24.33%,1040
,"PENDER, NC",15.23%,28.08%,8070
,"LEWIS, NY",11.00%,25.41%,1145
,"STODDARD, MO",15.79%,31.21%,3736
,"CHEROKEE, NC",11.86%,25.13%,5942
,"MADISON, NY",14.66%,24.01%,6036
,"ASSUMPTION, LA",16.54%,34.79%,1989
,"SCOTT, MO",16.63%,31.32%,5195
,"IBERIA, LA",14.27%,30.59%,4890
,"KIMBALL, NE",13.53%,23.73%,451
,"NORFOLK, MA",18.13%,24.76%,38700
,"LINCOLN, NC",15.43%,23.43%,6155
,"CORTLAND, NY",16.18%,25.95%,7194
,"TATE, MS",11.54%,27.25%,2973
,"LYON, NV",15.95%,24.40%,5110
,"SENECA, NY",14.94%,24.81%,4985
,"CALLAWAY, MO",20.37%,25.93%,54
,"TODD, MN",16.80%,25.92%,4583
,"HICKMAN, KY",13.95%,29.35%,552
,"DURHAM, NC",20.99%,30.18%,46342
,"GUILFORD, NC",16.43%,28.49%,73486
,"BUFFALO, NE",13.83%,24.26%,5091
,"CHEYENNE, NE",17.24%,25.72%,1897
,"DESOTO, MS",13.05%,27.36%,18993
,"CABARRUS, NC",20.01%,28.33%,8714
,"ATTALA, MS",12.67%,32.28%,2872
,"FILLMORE, NE",11.13%,23.87%,620
,"IONIA, MI",18.28%,28.43%,7287
,"SAINT LOUIS, MN",17.80%,24.58%,34430
,"CURRITUCK, NC",15.81%,28.32%,5226
,"JACKSON, MN",14.77%,24.33%,1747
,"ALLEGHANY, NC",10.13%,21.77%,997
,"FURNAS, NE",9.18%,20.92%,588
,"WEBSTER, NE",13.13%,21.09%,678
,"OLDHAM, KY",20.19%,27.39%,9342
,"EAST BATON ROUGE, LA",18.71%,31.58%,68026
,"RICHARDSON, NE",10.15%,24.74%,473
,"ANOKA, MN",18.60%,25.16%,25564
,"TALBOT, MD",13.55%,28.08%,10000
,"PENNINGTON, MN",16.74%,28.71%,2807
,"FRANKLIN, MS",12.76%,28.53%,666
,"BURKE, NC",13.64%,26.61%,13595
,"ISANTI, MN",17.83%,26.52%,2451
,"WARREN, MS",13.32%,25.51%,2822
,"MIDDLESEX, NJ",13.99%,28.44%,55353
,"CARROLL, KY",16.43%,30.26%,1388
,"MADISON, NE",16.64%,25.70%,6226
,"CLEARWATER, MN",17.23%,24.08%,1973
,"ADAMS, NE",13.41%,24.91%,5175
,"YELLOWSTONE, MT",18.38%,24.32%,10828
,"SAINTE GENEVIEVE, MO",11.68%,22.34%,291
,"LINCOLN, MS",11.80%,27.56%,2551
,"FILLMORE, MN",16.02%,23.45%,1454
,"GREENE, MS",14.57%,29.74%,1187
,"MARION, KY",11.21%,24.05%,1730
,"CLAIBORNE, MS",13.38%,28.93%,553
,"POLK, NC",10.97%,20.66%,4438
,"ALBANY, NY",15.01%,26.51%,51201
,"WASHINGTON, MS",10.47%,24.08%,1719
,"BALLARD, KY",16.30%,29.47%,1215
,"PEMISCOT, MO",13.11%,31.61%,1259
,"SARPY, NE",17.05%,26.69%,14730
,"BROOME, NY",16.52%,27.13%,38353
,"YANCEY, NC",12.69%,21.74%,851
,"MIDDLESEX, MA",18.29%,26.54%,147532
,"HUDSON, NJ",17.56%,35.86%,35300
,"WYOMING, NY",14.93%,26.06%,5203
,"CROW WING, MN",16.10%,22.43%,15114
,"MONTGOMERY, KY",12.81%,26.93%,1296
,"CLARE, MI",12.15%,21.81%,642
,"ROCK, MN",17.13%,22.97%,1985
,"GRAYSON, KY",12.93%,29.39%,2940
,"MONTGOMERY, MO",-,-,13
,"ANNE ARUNDEL, MD",13.93%,27.38%,43817
,"JEFFERSON, LA",17.11%,30.37%,43316
,"LIVINGSTON, LA",20.39%,33.96%,20004
,"PANOLA, MS",11.55%,27.44%,3896
,"GOSPER, NE",10.50%,18.26%,219
,"GOGEBIC, MI",12.15%,18.37%,724
,"COLFAX, NE",12.91%,21.01%,457
,"WAYNE, MI",16.30%,30.91%,193688
,"CARBON, MT",13.94%,18.55%,954
,"LEWIS, KY",12.07%,28.61%,381
,"DODGE, MN",19.67%,22.95%,61
,"SOMERSET, NJ",13.70%,25.63%,30353
,"LAFOURCHE, LA",16.09%,31.19%,6296
,"YATES, NY",12.38%,20.66%,4822
,"TRIGG, KY",10.48%,23.79%,954
,"POWELL, MT",12.23%,22.30%,278
,"DIXON, NE",15.79%,21.96%,988
,"HOUSTON, MN",18.50%,23.45%,3092
,"FAYETTE, KY",16.59%,27.89%,35857
,"BENTON, MN",19.93%,29.32%,5771
,"PERRY, KY",12.88%,29.44%,1335
,"DOUGLAS, NE",14.09%,23.35%,33228
,"MONTMORENCY, MI",12.72%,22.81%,228
,"BOYLE, KY",11.16%,26.25%,2187
,"SILVER BOW, MT",15.86%,25.58%,4679
,"BREATHITT, KY",12.63%,32.49%,871
,"DAKOTA, MN",16.89%,25.02%,31307
,"CLAY, NE",11.76%,22.37%,952
,"BOLLINGER, MO",14.04%,26.88%,1503
,"PINE, MN",12.58%,23.57%,3640
,"PLYMOUTH, MA",15.38%,24.32%,35147
,"HUMBOLDT, NV",10.44%,21.66%,757
,"MORGAN, KY",12.08%,26.48%,472
,"MORGAN, MO",6.94%,14.69%,245
,"VALENCIA, NM",10.48%,25.67%,3389
,"SWIFT, MN",14.45%,27.03%,1702
,"MENOMINEE, MI",14.68%,27.37%,5334
,"GARRETT, MD",15.01%,28.52%,5904
,"ALEXANDER, NC",11.08%,22.68%,939
,"ROCK, NE",10.27%,27.40%,146
,"WILKINSON, MS",10.81%,29.02%,703
,"KENNEBEC, ME",10.87%,18.42%,9788
,"ADAIR, MO",13.13%,28.28%,99
,"ALCONA, MI",9.68%,20.16%,248
,"IOSCO, MI",8.73%,22.02%,504
,"CIBOLA, NM",9.79%,33.07%,756
,"TANGIPAHOA, LA",16.70%,34.08%,19501
,"KANABEC, MN",11.33%,22.54%,874
,"BURT, NE",9.97%,20.22%,361
,"BALTIMORE CITY, MD",15.64%,31.45%,36297
,"PLATTE, MO",14.41%,23.61%,11103
,"JESSAMINE, KY",15.87%,27.34%,7052
,"BARRY, MI",16.83%,26.36%,10532
,"JEFFERSON, NE",12.88%,25.56%,1025
,"MARSHALL, MS",10.99%,27.21%,4557
,"UNION, MS",14.51%,29.21%,4653
,"STEARNS, MN",17.57%,25.00%,26937
,"KENT, MI",18.73%,26.30%,109652
,"SCOTLAND, NC",12.70%,33.95%,1134
,"OSWEGO, NY",10.04%,24.54%,6108
,"BALTIMORE, MD",13.21%,24.46%,69859
,"KALAMAZOO, MI",16.83%,23.87%,40200
,"GRAVES, KY",14.00%,27.78%,5014
,"YELLOW MEDICINE, MN",12.74%,24.05%,1389
,"WADENA, MN",15.15%,25.67%,2641
,"OWSLEY, KY",13.56%,29.15%,295
,"LOUP, NE",-,-,40
,"JEFFERSON DAVIS, LA",14.92%,33.14%,2996
,"WAKE, NC",17.59%,27.12%,147175
,"CUSTER, MT",16.01%,27.14%,1124
,"CARROLL, MD",12.88%,22.22%,9940
,"CRITTENDEN, KY",13.88%,28.71%,1059
,"ONONDAGA, NY",12.92%,25.59%,34599
,"BRISTOL, MA",17.22%,29.84%,50161
,"BUNCOMBE, NC",11.78%,18.90%,21847
,"HILLSBOROUGH, NH",15.57%,21.91%,40610
,"MACOMB, MI",13.46%,27.39%,105499
,"GARFIELD, NE",9.90%,19.79%,192
,"UNION, NC",19.88%,27.07%,20831
,"RENVILLE, MN",12.41%,24.12%,1571
,"ROCKINGHAM, NH",13.55%,20.06%,14549
,"MCLEAN, KY",11.89%,32.60%,454
,"GUADALUPE, NM",9.04%,27.11%,166
,"CUMBERLAND, ME",14.40%,19.71%,49434
,"ORANGE, NC",16.57%,22.95%,25089
,"CHEMUNG, NY",15.15%,27.44%,13478
,"WAYNE, NE",17.31%,22.97%,1271
,"VERMILION, LA",15.81%,29.99%,5388
,"BOLIVAR, MS",9.01%,25.61%,1265
,"HART, KY",12.25%,25.87%,947
,"POLK, NE",8.03%,21.56%,436
,"BELTRAMI, MN",15.71%,26.07%,8977
,"ROOSEVELT, NM",19.03%,29.42%,452
,"NEW HANOVER, NC",13.42%,24.41%,31891
,"CATAWBA, NC",11.49%,21.01%,6116
,"MCCREARY, KY",11.80%,33.27%,1644
,"WHEATLAND, MT",10.24%,17.32%,127
,"CECIL, MD",15.52%,26.35%,4531
,"WASHINGTON, ME",8.72%,19.77%,1502
,"POWDER RIVER, MT",13.33%,23.81%,105
,"PLATTE, NE",9.91%,19.40%,2655
,"CHARITON, MO",13.16%,28.29%,152
,"SULLIVAN, NH",13.62%,21.28%,8889
,"CAPE GIRARDEAU, MO",15.82%,28.11%,9904
,"HAMPDEN, MA",13.81%,25.56%,23904
,"ADAMS, MS",7.64%,17.94%,2291
,"QUAY, NM",9.52%,21.72%,557
,"WASHOE, NV",15.56%,21.77%,62294
,"HAMILTON, NE",11.58%,23.15%,1149
,"HANCOCK, ME",9.61%,16.28%,3623
,"YORK, NE",7.58%,22.21%,950
,"CHURCHILL, NV",15.73%,23.78%,2536
,"WASHINGTON, MN",15.42%,23.01%,20762
,"ALLEGAN, MI",15.58%,23.40%,15125
,"PLAQUEMINES, LA",16.63%,31.54%,2045
,"NIAGARA, NY",11.42%,25.47%,24854
,"NOXUBEE, MS",10.79%,29.82%,1177
,"SHERBURNE, MN",18.51%,24.96%,10810
,"BUTLER, NE",8.76%,21.18%,628
,"BOURBON, KY",16.16%,29.75%,4134
,"BERNALILLO, NM",10.66%,22.23%,35914
,"HAMILTON, NY",8.11%,18.87%,530
,"LYON, MN",12.05%,20.37%,1635
,"FLEMING, KY",12.51%,29.88%,1111
,"DODGE, NE",9.04%,17.37%,1405
,"ESSEX, NJ",13.76%,30.56%,59356
,"BRONX, NY",17.62%,27.90%,12851
,"CLAY, MN",18.22%,25.60%,9653
,"LETCHER, KY",10.99%,30.85%,2175
,"BATES, MO",9.77%,19.07%,839
,"SCOTT, MN",15.60%,22.45%,5924
,"ERIE, NY",11.80%,25.93%,74448
,"PRESQUE ISLE, MI",10.90%,18.96%,211
,"DAKOTA, NE",13.83%,24.44%,1960
,"LAFAYETTE, MS",11.65%,23.17%,6462
,"BOONE, NE",8.79%,19.11%,785
,"HARLAN, NE",8.55%,17.36%,386
,"STOREY, NV",11.11%,15.28%,288
,"OTOE, NE",11.45%,27.26%,1196
,"TUSCOLA, MI",10.62%,24.42%,565
,"PERRY, MO",9.97%,26.21%,1133
,"MECKLENBURG, NC",17.71%,25.45%,84529
,"TORRANCE, NM",8.24%,23.74%,716
,"DEER LODGE, MT",11.57%,21.37%,510
,"WRIGHT, MN",16.05%,22.99%,11237
,"CARLISLE, KY",13.63%,27.90%,785
,"KINGS, NY",16.13%,30.12%,110471
,"ARENAC, MI",7.95%,22.18%,239
,"MARSHALL, MN",14.22%,29.23%,2025
,"SAINT LOUIS CITY, MO",19.85%,29.06%,1053
,"WASHINGTON, NE",11.31%,17.82%,937
,"SAINT MARY, LA",13.03%,34.15%,5071
,"SIBLEY, MN",12.20%,23.17%,164
,"GOLDEN VALLEY, MT",-,21.74%,92
,"METCALFE, KY",-,20.83%,96
,"CLARK, KY",13.69%,27.04%,4216
,"DENT, MO",11.88%,30.65%,2408
,"THAYER, NE",8.90%,23.29%,438
,"MOREHOUSE, LA",10.63%,29.40%,2915
,"IREDELL, NC",14.12%,21.97%,11201
,"ATLANTIC, NJ",11.89%,20.89%,22577
,"MARTIN, MN",11.71%,19.45%,1887
,"GREELEY, NE",8.76%,14.23%,274
,"PRINCE GEORGES, MD",12.76%,31.88%,24529
,"COOPER, MO",-,25.68%,74
,"CAMDEN, MO",10.69%,21.23%,664
,"SEWARD, NE",10.78%,23.53%,1568
,"MERCER, NJ",12.00%,24.15%,33346
,"WATONWAN, MN",12.89%,19.59%,194
,"DUKES, MA",11.60%,16.81%,595
,"JACKSON, MS",13.78%,31.43%,21659
,"ULSTER, NY",11.70%,19.45%,8015
,"QUEENS, NY",13.20%,26.53%,111266
,"RUSSELL, KY",7.88%,25.63%,1319
,"CHIPPEWA, MN",10.41%,25.79%,1489
,"SALINE, MO",8.96%,25.81%,279
,"MINERAL, MT",-,-,24
,"FULTON, NY",9.91%,23.11%,4068
,"SAN JUAN, NM",9.74%,28.87%,575
,"STEELE, MN",11.29%,24.19%,124
,"ONSLOW, NC",11.64%,27.02%,9712
,"ORLEANS, LA",15.18%,29.79%,29259
,"COLE, MO",12.08%,24.83%,149
,"GARFIELD, MT",14.47%,25.00%,76
,"NEW MADRID, MO",12.83%,29.81%,1855
,"MEEKER, MN",10.79%,29.64%,2807
,"DOUGLAS, MN",10.87%,20.29%,6643
,"PHELPS, MO",15.17%,31.43%,6914
,"MEAGHER, MT",9.24%,14.85%,357
,"PULASKI, KY",8.69%,23.99%,6999
,"NYE, NV",9.22%,18.95%,987
,"HENNEPIN, MN",15.05%,23.19%,89268
,"CUMBERLAND, NJ",9.54%,22.95%,8389
,"SCHENECTADY, NY",10.67%,21.60%,8251
,"WASECA, MN",-,23.64%,55
,"CUMING, NE",10.94%,19.77%,521
,"CASEY, KY",9.51%,26.68%,967
,"SAINT TAMMANY, LA",12.72%,26.57%,41582
,"MORRISON, MN",12.52%,24.08%,5369
,"OTTAWA, MI",15.05%,22.06%,48936
,"CHARLES, MD",11.97%,31.47%,9655
,"COLUMBIA, NY",9.74%,23.91%,10127
,"DAWSON, NE",8.90%,21.76%,1944
,"CARROLL, NH",10.02%,15.00%,10718
,"UNION, NJ",12.74%,28.42%,23084
,"MAGOFFIN, KY",12.34%,27.16%,1005
,"SAN MIGUEL, NM",7.46%,24.19%,496
,"JOHNSON, KY",10.59%,28.82%,1360
,"SAINT CLAIR, MI",11.71%,22.03%,5174
,"MCCONE, MT",-,21.21%,99
,"BATH, KY",11.24%,28.55%,1219
,"OSCODA, MI",-,13.39%,112
,"GOODHUE, MN",9.76%,18.21%,379
,"DARE, NC",12.08%,21.65%,9575
,"TOMPKINS, NY",11.88%,18.38%,7754
,"AUDRAIN, MO",-,27.45%,51
,"BROADWATER, MT",12.35%,20.78%,1174
,"PIERCE, NE",15.08%,23.95%,902
,"ROWAN, KY",11.31%,25.98%,716
,"GEORGE, MS",12.96%,27.09%,2222
,"CEDAR, MO",10.34%,24.63%,203
,"PIKE, MO",-,-,25
,"SHELBY, MO",-,-,14
,"KEARNEY, NE",8.83%,16.53%,623
,"ROSEBUD, MT",9.98%,21.56%,501
,"CARLTON, MN",13.93%,24.38%,4257
,"DUNDY, NE",8.40%,20.17%,238
,"NASSAU, NY",11.80%,23.23%,151252
,"COOK, MN",8.49%,13.32%,766
,"RED LAKE, MN",12.40%,26.23%,911
,"INGHAM, MI",15.74%,26.03%,4461
,"WINONA, MN",12.24%,23.41%,4852
,"SCOTTS BLUFF, NE",10.31%,24.77%,5237
,"LIVINGSTON, MI",13.65%,23.07%,29087
,"CHAVES, NM",11.62%,31.70%,4707
,"SCHUYLER, NY",10.36%,24.93%,2964
,"HURON, MI",7.67%,18.94%,639
,"TAYLOR, KY",7.12%,24.38%,2108
,"LAFAYETTE, LA",14.62%,27.95%,28693
,"FRANKLIN, NE",10.34%,23.18%,358
,"AVOYELLES, LA",9.49%,24.45%,769
,"HANCOCK, MS",11.71%,26.45%,6095
,"DALLAS, MO",19.83%,31.40%,121
,"SARATOGA, NY",10.53%,23.54%,35599
,"BOX BUTTE, NE",7.82%,20.42%,857
,"BROWN, NE",5.34%,16.41%,262
,"BENTON, MS",10.13%,28.99%,1066
,"CLINTON, KY",7.60%,22.63%,579
,"SWEET GRASS, MT",8.53%,13.65%,293
,"CURRY, NM",12.47%,28.29%,898
,"ACADIA, LA",11.81%,32.40%,6385
,"SANILAC, MI",8.90%,21.08%,944
,"OUACHITA, LA",12.31%,29.42%,20088
,"BERGEN, NJ",11.49%,23.42%,74588
,"WRIGHT, MO",19.48%,35.06%,77
,"EDMONSON, KY",12.64%,32.18%,174
,"ASHE, NC",8.45%,19.35%,4475
,"LACLEDE, MO",17.74%,30.26%,575
,"MACON, NC",7.09%,18.24%,1749
,"TIPPAH, MS",9.47%,26.13%,2641
,"MARTIN, KY",10.27%,26.41%,409
,"SIERRA, NM",-,15.38%,169
,"ALPENA, MI",6.62%,19.21%,302
,"SUSSEX, NJ",9.79%,21.48%,1890
,"RED WILLOW, NE",8.15%,19.57%,1288
,"HITCHCOCK, NE",6.31%,26.01%,396
,"SANDOVAL, NM",9.67%,21.56%,8324
,"EATON, MI",11.99%,22.56%,2553
,"SAUNDERS, NE",9.63%,19.91%,1381
,"BARNSTABLE, MA",9.54%,16.40%,24188
,"SAINT LANDRY, LA",10.27%,28.01%,5688
,"CLARK, MO",9.32%,21.12%,161
,"OAKLAND, MI",11.59%,23.33%,147513
,"DAWSON, MT",10.02%,21.03%,409
,"DONA ANA, NM",8.94%,18.43%,559
,"FERGUS, MT",8.28%,16.08%,628
,"OREGON, MO",8.63%,30.22%,139
,"WASHTENAW, MI",14.23%,23.72%,42790
,"ALCORN, MS",8.76%,23.03%,3495
,"MCPHERSON, NE",-,18.99%,79
,"GRANT, NM",5.43%,14.38%,313
