Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2025,,,
,"RANDOLPH, MO",-,-,29
,"JEFFERSON, MO",7.32%,14.65%,396
,"MONITEAU, MO",-,-,10 or fewer
,"SAINT CHARLES, MO",2.94%,8.82%,850
,None of the above,11.08%,18.03%,284525
,Total,14.20%,22.25%,5160122
65 Years or more,"VANCE, NC",25.41%,34.73%,5497
,"BERTIE, NC",28.60%,41.20%,4206
,"SHELBY, MO",-,-,13
,"WASHINGTON, NC",26.10%,39.46%,2671
,"MARTIN, NC",24.14%,38.23%,4813
,"LENOIR, NC",26.97%,38.37%,11444
,"BLADEN, NC",27.48%,40.96%,6328
,"DONA ANA, NM",22.22%,32.32%,1971
,"CLEVELAND, NC",23.54%,34.94%,4328
,"WARREN, NC",20.08%,33.64%,2396
,"PERRY, MS",29.40%,39.35%,2211
,"WEBSTER, MS",24.71%,40.07%,2149
,"JEFFERSON DAVIS, MS",26.15%,39.48%,1958
,"HERTFORD, NC",25.40%,42.76%,4485
,"CLAY, MS",26.47%,41.35%,3514
,"GRANVILLE, NC",25.38%,35.98%,8555
,"YAZOO, MS",27.27%,38.29%,3656
,"WILSON, NC",18.43%,33.19%,10833
,"YADKIN, NC",25.90%,33.25%,6108
,"WALTHALL, MS",25.23%,39.32%,2271
,"MCDOWELL, NC",22.95%,29.33%,6271
,"SOMERSET, MD",23.84%,36.57%,3847
,"MERCER, MO",28.32%,35.28%,632
,"ANDERSON, KY",24.77%,34.56%,3738
,"TREASURE, MT",20.29%,33.33%,69
,"PENDLETON, KY",27.93%,36.69%,2524
,"MONTGOMERY, MS",21.21%,32.91%,1419
,"KEMPER, MS",23.19%,41.01%,1246
,"BEAUFORT, NC",20.88%,30.82%,11741
,"EDGECOMBE, NC",24.06%,41.77%,9634
,"CHOCTAW, MS",19.67%,36.30%,956
,"ALAMANCE, NC",25.89%,35.73%,33007
,"ROBESON, NC",25.00%,41.74%,16577
,"LAWRENCE, MS",22.49%,36.53%,2294
,"POWELL, KY",21.38%,33.43%,1071
,"GATES, NC",21.81%,37.82%,2036
,"GRUNDY, MO",24.66%,33.79%,2036
,"IRON, MO",22.38%,36.25%,411
,"STOKES, NC",24.28%,31.84%,8609
,"SCHOHARIE, NY",23.46%,29.87%,6411
,"ESTILL, KY",23.46%,36.85%,2263
,"LUNA, NM",17.36%,25.69%,288
,"FREEBORN, MN",17.98%,25.09%,801
,"HINDS, MS",24.54%,36.77%,27663
,"KEYA PAHA, NE",13.86%,20.79%,101
,"MADISON, NC",20.07%,26.98%,2999
,"RIPLEY, MO",21.50%,32.56%,1628
,"NEWTON, MS",22.73%,37.53%,2987
,"COVINGTON, MS",23.74%,34.80%,3302
,"SAMPSON, NC",18.37%,37.32%,7033
,"HOLMES, MS",23.10%,39.68%,2520
,"NESHOBA, MS",21.76%,37.42%,3773
,"MARION, MS",23.74%,36.85%,4654
,"NANCE, NE",17.28%,25.35%,434
,"SURRY, NC",20.51%,29.95%,9179
,"GALLATIN, KY",26.45%,38.12%,1157
,"ORLEANS, NY",22.49%,33.76%,7095
,"CHOWAN, NC",21.43%,33.00%,3770
,"HUMPHREYS, MS",19.48%,37.81%,775
,"WAYNE, NC",21.12%,35.48%,18952
,"SPENCER, KY",24.92%,33.34%,3050
,"LEAKE, MS",23.95%,35.54%,3019
,"SCOTT, MS",22.27%,37.00%,2816
,"SAINT FRANCOIS, MO",23.36%,34.16%,2260
,"KNOX, KY",23.46%,39.08%,3820
,"CLARKE, MS",21.18%,36.53%,2729
,"HOWARD, MO",-,-,23
,"WASHINGTON, MD",24.03%,37.33%,27426
,"PIKE, MS",20.33%,34.36%,4526
,"GRANT, KY",28.06%,37.67%,4643
,"CHICKASAW, MS",21.38%,36.22%,3012
,"QUITMAN, MS",13.67%,32.24%,490
,"WORTH, MO",19.63%,31.54%,428
,"LEFLORE, MS",24.14%,34.65%,2332
,"NELSON, KY",20.72%,29.41%,7799
,"HYDE, NC",18.90%,33.91%,873
,"RUTHERFORD, NC",15.78%,25.50%,5717
,"MISSISSIPPI, MO",23.67%,37.20%,1863
,"CASWELL, NC",18.85%,35.55%,3750
,"DAVIDSON, NC",20.36%,29.22%,22019
,"MCKINLEY, NM",14.05%,38.82%,1167
,"ST JOHN THE BAPTIST, LA",22.46%,38.58%,5609
,"FRANKLIN, KY",20.94%,30.18%,8031
,"THURSTON, NE",12.99%,27.92%,308
,"IBERVILLE, LA",23.09%,37.06%,5543
,"UNION, KY",24.61%,35.39%,2495
,"LAUREL, KY",20.39%,35.54%,6174
,"SULLIVAN, MO",18.75%,26.84%,272
,"CLAY, KY",23.52%,41.63%,2938
,"WASHINGTON, MO",22.82%,34.02%,241
,"LESLIE, KY",23.12%,35.40%,986
,"SENECA, NY",20.27%,25.10%,5618
,"ELKO, NV",20.18%,30.82%,3657
,"BIG HORN, MT",16.07%,29.64%,560
,"LARUE, KY",21.23%,33.79%,2675
,"JEFFERSON, NY",15.96%,26.90%,4443
,"DAVIE, NC",19.48%,26.55%,7383
,"FRANKLIN, NC",21.28%,32.14%,10962
,"COPIAH, MS",16.31%,31.04%,2722
,"PEARL RIVER, MS",22.15%,34.66%,11308
,"TYRRELL, NC",20.48%,34.99%,703
,"HERKIMER, NY",21.86%,32.50%,11777
,"WAYNE, NY",23.46%,29.18%,20530
,"LIVINGSTON, MO",20.88%,35.62%,2768
,"ROWAN, NC",19.23%,30.31%,19336
,"NORTHAMPTON, NC",17.96%,36.94%,4147
,"MEADE, KY",22.62%,32.51%,3744
,"BOYD, NE",14.58%,20.49%,288
,"WAYNE, MO",18.96%,29.74%,1994
,"WILKES, NC",16.80%,27.30%,5579
,"HOLT, MO",17.59%,29.76%,756
,"LAKE, MI",17.36%,27.38%,2436
,"REYNOLDS, MO",21.40%,34.45%,598
,"AITKIN, MN",17.81%,24.52%,4548
,"WHITLEY, KY",24.52%,39.95%,6508
,"WASHINGTON, LA",20.11%,38.19%,6365
,"CARROLL, MS",18.54%,30.52%,1435
,"TRIMBLE, KY",20.73%,33.42%,1143
,"JASPER, MS",16.76%,39.02%,2094
,"DELAWARE, NY",20.59%,28.16%,9955
,"MERRICK, NE",20.27%,29.47%,1347
,"CHENANGO, NY",23.07%,32.58%,10225
,"HARRISON, MO",15.22%,29.23%,828
,"CALDWELL, NC",21.33%,32.45%,14554
,"PASQUOTANK, NC",20.12%,35.51%,7551
,"GREENE, NC",19.53%,36.80%,2432
,"OTSEGO, NY",21.29%,27.84%,13224
,"LIVINGSTON, NY",21.30%,29.23%,13915
,"LAUDERDALE, MS",22.14%,38.92%,11142
,"BRUNSWICK, NC",15.55%,24.78%,49929
,"AROOSTOOK, ME",18.15%,26.07%,6888
,"GENESEE, NY",21.58%,31.17%,12305
,"OSCEOLA, MI",21.79%,30.79%,4148
,"HAMILTON, NY",13.35%,21.81%,674
,"HARNETT, NC",21.18%,36.59%,13886
,"KENT, MD",16.47%,25.11%,5161
,"CALHOUN, MS",19.82%,33.89%,2260
,"COLUMBUS, NC",17.60%,37.19%,5865
,"BULLITT, KY",25.19%,34.40%,12574
,"GASTON, NC",19.59%,29.41%,9651
,"HALL, NE",16.93%,26.81%,6603
,"LOWNDES, MS",20.64%,35.62%,8778
,"PRENTISS, MS",21.56%,36.95%,3965
,"JONES, NC",16.99%,35.52%,777
,"AMITE, MS",15.31%,33.14%,1515
,"DEKALB, MO",18.30%,30.56%,1273
,"ALLEGANY, NY",20.88%,29.80%,6987
,"POINTE COUPEE, LA",21.07%,34.89%,4035
,"PIKE, KY",21.00%,38.61%,9607
,"RANKIN, MS",21.43%,31.57%,19021
,"ITASCA, MN",20.45%,26.58%,10751
,"FRANKLIN, ME",18.60%,24.84%,6856
,"HENDERSON, KY",21.79%,34.01%,8063
,"FULTON, KY",18.59%,29.14%,1081
,"SIMPSON, MS",17.36%,30.55%,2730
,"OWEN, KY",19.73%,30.46%,1277
,"TUNICA, MS",17.32%,35.04%,762
,"GENTRY, MO",20.59%,29.37%,1219
,"HARRISON, KY",17.68%,31.28%,1397
,"DAVIESS, MO",16.38%,30.10%,867
,"MARSHALL, KY",19.48%,29.18%,6488
,"HALIFAX, NC",18.01%,37.39%,10342
,"BOONE, KY",24.91%,32.61%,23208
,"CASS, MI",19.84%,28.38%,6427
,"BUTLER, MO",21.06%,33.92%,6306
,"MONROE, NY",22.46%,30.45%,156216
,"LAFAYETTE, MO",13.18%,23.17%,2253
,"HILLSDALE, MI",18.79%,28.49%,6381
,"LENAWEE, MI",20.86%,30.33%,20197
,"MONTGOMERY, NY",19.68%,27.81%,2855
,"KENTON, KY",23.73%,31.70%,28175
,"JONES, MS",17.46%,33.68%,8181
,"WORCESTER, MD",16.28%,25.95%,12079
,"STEUBEN, NY",22.02%,32.78%,19267
,"NICHOLAS, KY",16.67%,31.17%,462
,"MUSSELSHELL, MT",13.27%,20.15%,392
,"PERQUIMANS, NC",17.41%,30.05%,3378
,"CLINTON, MO",15.82%,28.32%,2143
,"ESMERALDA, NV",-,-,38
,"ROCKINGHAM, NC",18.36%,33.07%,18385
,"SCOTT, KY",19.83%,30.09%,5082
,"BRANCH, MI",18.89%,28.74%,7433
,"PERSON, NC",16.71%,31.06%,6588
,"MERCER, KY",16.17%,29.80%,1923
,"COAHOMA, MS",12.69%,27.57%,1284
,"BENTON, MO",11.28%,25.38%,780
,"HENRY, KY",20.50%,31.04%,3386
,"OCEANA, MI",19.74%,28.04%,6830
,"SMITH, MS",16.89%,32.79%,1705
,"BERRIEN, MI",20.42%,29.65%,31615
,"PISCATAQUIS, ME",13.68%,22.29%,1162
,"YATES, NY",17.28%,20.86%,5145
,"JEFFERSON, MS",13.74%,32.43%,444
,"CAROLINE, MD",21.67%,35.85%,5824
,"ANSON, NC",19.03%,31.88%,1214
,"SCOTTS BLUFF, NE",18.14%,29.32%,6217
,"JACKSON, MO",17.32%,27.03%,63548
,"CUMBERLAND, NC",20.31%,39.62%,34009
,"CAMPBELL, KY",22.70%,30.66%,16975
,"NASH, NC",15.70%,34.90%,16603
,"HOKE, NC",23.52%,40.62%,2543
,"SUNFLOWER, MS",13.70%,31.85%,832
,"BUCHANAN, MO",19.25%,31.23%,14551
,"KEWEENAW, MI",-,-,56
,"GRENADA, MS",19.02%,34.32%,3386
,"BRECKINRIDGE, KY",17.55%,29.81%,2348
,"HARDIN, KY",23.11%,36.46%,19016
,"FURNAS, NE",11.74%,23.97%,605
,"TIOGA, NY",20.88%,29.12%,10353
,"CAMDEN, NJ",21.78%,32.30%,79190
,"BRACKEN, KY",18.47%,30.67%,1164
,"OXFORD, ME",18.84%,24.37%,10468
,"FARIBAULT, MN",18.05%,23.89%,2210
,"WASHINGTON, NY",16.42%,27.64%,8921
,"WICOMICO, MD",19.08%,33.21%,16451
,"MILLE LACS, MN",20.08%,27.67%,4247
,"NORMAN, MN",20.99%,28.65%,1358
,"MASON, MI",18.49%,26.07%,7986
,"LAMAR, MS",23.25%,32.67%,7561
,"WEST BATON ROUGE, LA",23.93%,37.52%,4358
,"MONROE, MS",17.46%,34.60%,6468
,"MECOSTA, MI",19.75%,27.25%,8252
,"JEFFERSON, KY",21.34%,30.23%,121076
,"FORSYTH, NC",20.97%,28.89%,57665
,"SAINT MARTIN, LA",20.76%,36.94%,6541
,"HARFORD, MD",17.32%,28.40%,34519
,"CAMDEN, NC",20.66%,35.32%,1883
,"MADISON, MO",15.40%,29.80%,500
,"STONE, MS",19.82%,32.48%,2331
,"TRAVERSE, MN",17.52%,29.35%,862
,"STEVENS, MN",16.68%,27.51%,1007
,"ONTARIO, NY",19.78%,25.49%,26421
,"NOBLES, MN",21.55%,29.99%,3011
,"MONROE, MI",19.38%,31.48%,28304
,"MAHNOMEN, MN",20.63%,33.84%,863
,"CALHOUN, MI",18.73%,29.81%,20045
,"JACKSON, MI",20.78%,30.33%,29613
,"COTTONWOOD, MN",18.26%,26.80%,2317
,"PITT, NC",18.51%,33.28%,21272
,"WASHINGTON, KY",14.25%,26.07%,1074
,"PENOBSCOT, ME",15.13%,22.86%,16739
,"ONEIDA, NY",18.13%,33.38%,33467
,"STANTON, NE",18.62%,28.83%,607
,"YALOBUSHA, MS",14.13%,29.11%,2350
,"KOOCHICHING, MN",17.20%,24.88%,3127
,"RANDOLPH, NC",14.70%,29.47%,15030
,"VAN BUREN, MI",20.23%,27.42%,15749
,"TISHOMINGO, MS",17.22%,34.63%,3350
,"SHARKEY, MS",15.60%,28.72%,282
,"HOLT, NE",13.02%,22.15%,1359
,"GARRARD, KY",18.10%,34.41%,2354
,"MADISON, MS",20.25%,29.02%,14883
,"CARTER, MO",19.72%,29.93%,852
,"GAGE, NE",19.26%,26.76%,4693
,"WEBSTER, KY",18.23%,31.52%,1799
,"WARREN, NJ",20.57%,29.02%,11821
,"LYON, KY",15.75%,28.54%,1517
,"CASS, NE",17.41%,26.95%,3291
,"EUREKA, NV",16.04%,26.42%,106
,"WINSTON, MS",12.76%,30.36%,2085
,"AVERY, NC",15.08%,23.25%,4172
,"FORREST, MS",23.17%,32.89%,13775
,"SHERMAN, NE",12.70%,21.96%,378
,"WILKIN, MN",20.28%,26.77%,1341
,"RICHMOND, NC",13.67%,33.84%,783
,"BELL, KY",18.79%,32.12%,1426
,"FRANKLIN, MS",14.62%,31.08%,650
,"HAMPDEN, MA",17.27%,28.08%,34938
,"WHEATLAND, MT",14.00%,18.67%,150
,"CAPE MAY, NJ",15.20%,23.70%,17224
,"POWELL, MT",13.33%,23.77%,345
,"WALDO, ME",16.04%,21.76%,8916
,"TALLAHATCHIE, MS",14.11%,30.13%,999
,"DESOTO, MS",15.57%,30.03%,20639
,"BUFFALO, NE",16.24%,26.43%,5251
,"RICHLAND, MT",21.54%,28.83%,1908
,"JACKSON, KY",18.60%,35.64%,1414
,"PONTOTOC, MS",19.15%,34.03%,4469
,"NODAWAY, MO",19.69%,29.73%,3566
,"CHEMUNG, NY",19.82%,31.78%,16848
,"GLADWIN, MI",13.17%,25.37%,410
,"CASS, MO",15.32%,25.84%,9169
,"MONTGOMERY, MO",-,-,12
,"GREENE, NY",16.39%,26.74%,8821
,"GRANT, MN",18.77%,27.96%,1316
,"JOHNSTON, NC",18.51%,33.58%,29508
,"LEE, KY",15.80%,31.17%,709
,"LINN, MO",15.98%,28.62%,870
,"ITAWAMBA, MS",18.84%,34.59%,3796
,"GLOUCESTER, NJ",19.11%,29.37%,38901
,"EAST FELICIANA, LA",17.62%,34.82%,3667
,"GREENE, MS",17.08%,31.67%,1159
,"KITTSON, MN",18.96%,29.83%,1113
,"COLUMBIA, NY",14.87%,25.05%,12095
,"ANDREW, MO",18.16%,28.52%,3029
,"SHELBY, KY",20.06%,28.05%,7572
,"LEWIS, NY",12.30%,26.90%,1130
,"JOHNSON, MO",13.46%,26.08%,2630
,"MUSKEGON, MI",19.96%,30.44%,35763
,"PASSAIC, NJ",14.94%,35.51%,24237
,"WOLFE, KY",15.38%,28.92%,325
,"SAINT LAWRENCE, NY",18.51%,32.10%,18259
,"HENRY, MO",10.68%,21.86%,1002
,"WABASHA, MN",15.18%,22.48%,1001
,"CLAIBORNE, MS",15.88%,30.59%,510
,"FLOYD, KY",16.34%,35.63%,4143
,"CASS, MN",16.07%,24.63%,7386
,"SAINT JAMES, LA",18.69%,33.37%,2044
,"YORK, ME",18.25%,25.19%,32892
,"STILLWATER, MT",17.20%,21.31%,779
,"HICKORY, MO",17.09%,17.95%,117
,"NEWAYGO, MI",20.34%,28.47%,9852
,"ATTALA, MS",13.88%,34.10%,2774
,"BURLINGTON, NJ",19.41%,28.75%,78405
,"MINERAL, MT",-,31.25%,48
,"CARROLL, MO",13.08%,26.54%,520
,"PETTIS, MO",11.29%,24.37%,558
,"MONTGOMERY, NC",11.95%,27.17%,795
,"PERSHING, NV",12.30%,23.80%,374
,"KIMBALL, NE",13.28%,22.06%,467
,"HIDALGO, NM",-,-,36
,"LINCOLN, KY",13.28%,29.39%,1378
,"DORCHESTER, MD",18.30%,33.41%,6690
,"BROOME, NY",18.70%,28.20%,39574
,"RAMSEY, MN",18.95%,26.85%,37798
,"ROOSEVELT, NM",25.87%,33.58%,402
,"DUPLIN, NC",16.89%,35.07%,7471
,"MADISON, KY",17.86%,32.52%,12142
,"JEFFERSON DAVIS, LA",18.17%,36.78%,3165
,"BURKE, NC",15.44%,28.20%,13552
,"OKTIBBEHA, MS",13.48%,28.04%,3798
,"TATE, MS",13.20%,29.07%,3031
,"SALEM, NJ",16.66%,26.55%,5677
,"MASON, KY",13.75%,29.80%,1084
,"GUADALUPE, NM",8.54%,28.66%,164
,"WAYNE, MI",18.55%,33.33%,206481
,"CARROLL, KY",18.19%,33.22%,1490
,"KNOX, ME",16.06%,20.47%,12006
,"WIBAUX, MT",-,21.05%,57
,"MURRAY, MN",16.29%,24.16%,1664
,"SUFFOLK, MA",27.09%,37.72%,54331
,"SALINE, NE",19.11%,27.92%,2056
,"MADISON, NY",15.52%,24.19%,6068
,"KNOTT, KY",16.01%,34.13%,1512
,"RENSSELAER, NY",16.58%,28.42%,25918
,"DUNKLIN, MO",14.05%,32.34%,2505
,"ANNE ARUNDEL, MD",15.49%,27.91%,44607
,"MIDDLESEX, NJ",15.47%,29.92%,55008
,"MARSHALL, MS",13.51%,31.24%,4884
,"KANDIYOHI, MN",18.63%,26.40%,9253
,"WAYNE, MS",12.03%,30.43%,1870
,"HUDSON, NJ",19.54%,39.25%,36885
,"CLAY, MO",15.49%,26.21%,18358
,"MENOMINEE, MI",17.05%,27.45%,5378
,"HICKMAN, KY",15.10%,29.28%,543
,"QUEEN ANNES, MD",15.58%,25.02%,8660
,"IOSCO, MI",12.15%,23.11%,502
,"REDWOOD, MN",18.21%,25.94%,2614
,"SAINT HELENA, LA",15.50%,35.78%,858
,"CHISAGO, MN",20.48%,25.72%,7592
,"CALDWELL, MO",13.46%,28.14%,988
,"HARLAN, KY",14.80%,32.51%,1338
,"SIOUX, NE",-,24.00%,50
,"LINCOLN, MS",13.46%,29.71%,2444
,"SCHUYLER, NY",16.29%,29.73%,3972
,"HENDERSON, NC",14.23%,22.78%,29681
,"LEE, MS",18.27%,33.39%,14269
,"CHATHAM, NC",15.09%,23.69%,17591
,"WARREN, MS",13.24%,26.74%,2779
,"SAINTE GENEVIEVE, MO",15.50%,23.64%,258
,"CHESHIRE, NH",16.13%,22.02%,14416
,"OSWEGO, NY",12.19%,26.41%,6089
,"HOWARD, NE",11.72%,23.59%,640
,"OWSLEY, KY",15.30%,30.60%,281
,"OTTER TAIL, MN",16.80%,22.99%,14659
,"MONTCALM, MI",19.04%,28.43%,10916
,"DE BACA, NM",-,-,46
,"CEDAR, NE",16.55%,24.05%,973
,"SIERRA, NM",13.99%,24.70%,672
,"TODD, MN",17.44%,26.33%,4577
,"CHEROKEE, NC",12.41%,26.67%,6277
,"LIVINGSTON, KY",15.32%,27.58%,1795
,"WOODFORD, KY",14.19%,24.96%,2989
,"NIAGARA, NY",13.36%,26.84%,24305
,"ADAMS, NE",14.43%,26.04%,5019
,"LINCOLN, ME",14.58%,19.91%,10620
,"ANOKA, MN",19.25%,25.78%,24923
,"YELLOWSTONE, MT",18.46%,25.23%,13908
,"JACKSON, MN",15.84%,25.06%,1724
,"HUBBARD, MN",16.03%,23.23%,5759
,"PERRY, KY",14.48%,30.11%,1312
,"ANDROSCOGGIN, ME",17.43%,25.35%,13658
,"IBERIA, LA",14.21%,30.63%,4969
,"GOLDEN VALLEY, MT",13.39%,19.64%,112
,"ISSAQUENA, MS",-,-,32
,"GOSPER, NE",9.78%,19.11%,225
,"YANCEY, NC",12.78%,21.87%,814
,"VERNON, MO",11.55%,25.84%,476
,"CHEYENNE, NE",17.13%,25.93%,1932
,"BOX BUTTE, NE",11.53%,23.35%,1015
,"MOREHOUSE, LA",12.92%,31.57%,2949
,"PANOLA, MS",12.64%,28.13%,3886
,"MACOMB, MI",15.77%,30.24%,116036
,"CURRITUCK, NC",15.85%,29.08%,5261
,"GUILFORD, NC",16.74%,28.98%,73392
,"ISANTI, MN",18.76%,27.96%,2378
,"FILLMORE, MN",15.99%,24.20%,1438
,"RAY, MO",12.12%,25.23%,1625
,"MORA, NM",-,26.97%,89
,"BUNCOMBE, NC",13.54%,20.90%,22251
,"CORTLAND, NY",16.59%,27.44%,7794
,"STANLY, NC",16.35%,26.89%,2666
,"PENNINGTON, MN",17.18%,28.97%,2875
,"SWIFT, MN",16.47%,27.54%,1670
,"DIXON, NE",16.70%,22.03%,994
,"SARPY, NE",17.65%,27.36%,15222
,"ASCENSION, LA",22.92%,34.37%,18306
,"TRANSYLVANIA, NC",12.37%,18.27%,7799
,"STODDARD, MO",16.39%,32.81%,3599
,"ALBANY, NY",15.43%,27.43%,51668
,"BOLLINGER, MO",14.30%,29.36%,1434
,"SULLIVAN, NH",15.72%,22.91%,8851
,"PENDER, NC",15.36%,29.52%,8080
,"ROSCOMMON, MI",11.85%,22.04%,726
,"SOMERSET, NJ",14.45%,26.20%,30048
,"SCOTT, MO",16.41%,32.28%,5053
,"PEMISCOT, MO",14.70%,33.28%,1313
,"MADISON, NE",17.44%,26.66%,6376
,"WASHINGTON, MS",10.43%,26.68%,1649
,"SOMERSET, ME",12.95%,23.17%,2719
,"UNION, MS",16.53%,31.86%,4743
,"GOGEBIC, MI",13.67%,20.12%,651
,"OLDHAM, KY",19.86%,28.28%,9488
,"DAKOTA, MN",17.92%,26.05%,29907
,"ONONDAGA, NY",14.48%,26.24%,34512
,"CUSTER, MT",17.17%,28.68%,1398
,"DOUGLAS, NE",15.21%,24.27%,33694
,"ASSUMPTION, LA",16.42%,35.81%,1924
,"ROBERTSON, KY",16.45%,27.63%,152
,"MENIFEE, KY",13.37%,31.69%,344
,"GRAYSON, KY",13.87%,30.32%,2906
,"CALDWELL, KY",15.68%,29.72%,1696
,"WARREN, NY",11.98%,23.45%,11233
,"LEE, NC",13.90%,29.85%,4416
,"DURHAM, NC",20.46%,30.57%,46964
,"NORFOLK, MA",17.54%,25.53%,44719
,"SAINT LOUIS, MN",17.80%,25.09%,33582
,"IONIA, MI",17.90%,28.95%,7233
,"DAKOTA, NE",16.31%,27.45%,1956
,"SCOTLAND, NC",12.17%,33.95%,1019
,"MARION, KY",10.84%,22.87%,1679
,"WEBSTER, NE",13.80%,22.85%,652
,"PINE, MN",13.73%,24.82%,3380
,"ESSEX, MA",15.75%,24.15%,67752
,"ESSEX, NJ",16.31%,34.20%,59333
,"ROSEBUD, MT",11.82%,23.95%,643
,"OGEMAW, MI",8.46%,22.26%,319
,"SAGADAHOC, ME",14.31%,20.56%,8717
,"WYOMING, NY",15.30%,26.03%,5164
,"ROCKINGHAM, NH",14.69%,21.84%,17484
,"LANDER, NV",13.28%,27.34%,256
,"CLEARWATER, MN",16.63%,24.05%,2008
,"FULTON, NY",11.86%,25.19%,4840
,"JEFFERSON, LA",17.16%,30.67%,42900
,"WADENA, MN",16.84%,27.00%,2530
,"MORRILL, NE",12.64%,24.01%,633
,"BECKER, MN",16.37%,25.34%,8643
,"LINCOLN, NC",14.16%,22.53%,6244
,"BALTIMORE CITY, MD",16.69%,32.46%,35727
,"MONROE, MO",-,-,25
,"YELLOW MEDICINE, MN",14.08%,24.69%,1357
,"KNOX, NE",10.97%,21.45%,839
,"BALTIMORE, MD",14.09%,24.95%,68425
,"EAST BATON ROUGE, LA",18.30%,32.36%,68836
,"DAWSON, NE",11.40%,24.66%,1983
,"CURRY, NM",17.79%,30.49%,843
,"CARBON, MT",13.29%,18.46%,1219
,"HOUSTON, MN",18.32%,23.20%,3116
,"BENTON, MN",19.46%,29.52%,5826
,"ROCK, MN",17.16%,23.80%,1975
,"BREATHITT, KY",12.39%,33.81%,831
,"OTERO, NM",12.22%,19.72%,573
,"FAYETTE, KY",16.60%,28.31%,36085
,"BURT, NE",10.67%,21.63%,356
,"POLK, NC",11.19%,21.66%,5647
,"MONTGOMERY, KY",13.49%,28.71%,1334
,"MEAGHER, MT",10.90%,15.26%,367
,"CARROLL, MD",13.57%,22.64%,9853
,"MIDDLESEX, MA",17.89%,26.99%,147350
,"LEWIS, KY",11.83%,25.81%,372
,"CLAY, NE",10.53%,21.48%,959
,"FILLMORE, NE",10.23%,24.78%,577
,"KANABEC, MN",11.07%,21.66%,831
,"MORGAN, MO",7.06%,17.65%,255
,"MONTMORENCY, MI",13.62%,23.40%,235
,"GARRETT, MD",15.68%,30.12%,5930
,"ANTELOPE, NE",12.80%,25.69%,1016
,"CABARRUS, NC",18.74%,27.84%,8900
,"FRANKLIN, NE",13.11%,25.68%,366
,"MCCRACKEN, KY",16.17%,29.06%,13355
,"TORRANCE, NM",9.94%,24.78%,674
,"LEWIS, MO",-,-,27
,"RICHARDSON, NE",9.77%,27.95%,440
,"TALBOT, MD",13.46%,28.08%,10066
,"PLATTE, MO",14.51%,24.11%,10914
,"LAFOURCHE, LA",16.07%,32.07%,6153
,"VALENCIA, NM",11.10%,26.13%,3253
,"NOXUBEE, MS",11.57%,33.16%,1158
,"JESSAMINE, KY",16.05%,27.99%,7078
,"KALAMAZOO, MI",17.55%,24.48%,40346
,"CIBOLA, NM",10.03%,32.73%,718
,"ARENAC, MI",9.66%,23.11%,238
,"RALLS, MO",-,-,10 or fewer
,"SARATOGA, NY",13.94%,25.06%,42125
,"BOYLE, KY",10.91%,26.62%,2081
,"AUDRAIN, MO",-,30.56%,36
,"ERIE, NY",12.72%,26.64%,71294
,"BRONX, NY",19.49%,29.68%,11982
,"SILVER BOW, MT",15.96%,26.64%,5252
,"LYON, MN",13.26%,21.47%,1546
,"CHAVES, NM",14.88%,30.82%,4078
,"LIVINGSTON, LA",20.42%,34.54%,20215
,"SALINE, MO",8.33%,27.65%,264
,"ADAMS, MS",8.65%,20.02%,2288
,"COLFAX, NE",12.45%,23.03%,482
,"CROW WING, MN",15.79%,22.69%,14513
,"PLYMOUTH, MA",14.71%,24.13%,41321
,"BRISTOL, MA",17.60%,30.67%,52624
,"DODGE, MN",-,26.00%,50
,"ALLEGHANY, NC",9.19%,22.62%,968
,"KENNEBEC, ME",10.93%,19.07%,9336
,"ROCK, NE",10.90%,27.56%,156
,"STEARNS, MN",17.53%,25.24%,27074
,"CARSON CITY, NV",11.19%,18.96%,5360
,"PIKE, MO",-,-,21
,"HANCOCK, ME",10.12%,16.28%,3489
,"ALCONA, MI",10.12%,19.84%,257
,"BOLIVAR, MS",9.39%,25.78%,1214
,"WASHINGTON, ME",9.28%,19.42%,1411
,"BATES, MO",10.97%,22.64%,857
,"GARFIELD, MT",13.27%,21.43%,98
,"BALLARD, KY",15.46%,29.07%,1197
,"HARLAN, NE",9.86%,19.18%,365
,"BARRY, MI",16.45%,26.26%,10693
,"BOURBON, KY",16.45%,28.83%,4000
,"MUHLENBERG, KY",12.54%,34.85%,1013
,"HILLSBOROUGH, NH",15.92%,22.33%,40312
,"CLARE, MI",11.02%,22.69%,617
,"WASECA, MN",-,25.00%,56
,"ULSTER, NY",13.30%,21.30%,7438
,"RENVILLE, MN",13.37%,24.06%,1488
,"SAINT CLAIR, MO",9.31%,21.46%,247
,"WASHINGTON, MN",16.12%,23.59%,20249
,"GRAVES, KY",13.98%,28.43%,5135
,"PRINCE GEORGES, MD",13.85%,33.91%,22822
,"SHERBURNE, MN",18.97%,25.82%,10577
,"PUTNAM, MO",11.44%,24.35%,271
,"QUAY, NM",9.53%,19.88%,493
,"WRIGHT, MN",17.02%,24.06%,10772
,"DENT, MO",12.28%,31.46%,2435
,"FLEMING, KY",12.90%,29.59%,1132
,"UNION, NJ",15.49%,33.95%,24819
,"COOK, MN",10.81%,14.46%,740
,"BELTRAMI, MN",16.13%,26.58%,9111
,"LINCOLN, NM",7.71%,19.90%,402
,"VERMILION, LA",16.26%,29.48%,5411
