Session Title,"Opioid OD Heat Firearms in ED, State Month Age",,,,,,
Session ID,2776087,,,,,,
Data Model,Patients,,,,,,
Population Base,All Patients,,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Encounter Type: Emergency, Emergency to Inpatient",,,,,,
Session Date Range,1/1/2025 - 10/30/2025,,,,,,
Measure,Number of Patients,,,,,,
Export User,Stephanie Perniciaro,,,,,,
Date of Export,11/12/2025,,,,,,
,,,,,,,
,,,,,,,
,,,Diagnosis (Encounter),OPIOID OD,Heat,firearms initial,"Total: Total includes all data, including data from columns not currently displayed."
,,,May,10 or fewer,19,41,8787
,,,Jun,13,38,39,8158
,,,Jul,10 or fewer,81,31,8338
,,,Aug,10 or fewer,43,31,9258
,,,Sep,10 or fewer,25,28,9170
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,24,7276
,≥ 25 and < 45 Years,2025,Jan,15,10 or fewer,29,18285
,,,Feb,14,10 or fewer,31,16391
,,,Mar,12,10 or fewer,36,17351
,,,Apr,12,12,30,17089
,,,May,15,28,42,18379
,,,Jun,24,103,45,17775
,,,Jul,15,170,39,18471
,,,Aug,16,78,31,18769
,,,Sep,10 or fewer,20,34,18034
,,,Oct 1 – Oct 30,13,10 or fewer,34,14367
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,14,16777
,,,Feb,10 or fewer,10 or fewer,10 or fewer,15499
,,,Mar,12,10 or fewer,19,16651
,,,Apr,18,13,10 or fewer,16096
,,,May,18,17,13,16879
,,,Jun,14,86,16,16630
,,,Jul,10 or fewer,143,16,17013
,,,Aug,10 or fewer,83,12,17114
,,,Sep,10 or fewer,26,15,16635
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,13077
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,17213
,,,Feb,10 or fewer,10 or fewer,10 or fewer,15535
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17166
,,,Apr,11,11,10 or fewer,16487
,,,May,10 or fewer,15,10 or fewer,17448
,,,Jun,10 or fewer,68,10 or fewer,17017
,,,Jul,10 or fewer,82,10 or fewer,17124
,,,Aug,10 or fewer,45,10 or fewer,17107
,,,Sep,10 or fewer,25,10 or fewer,16543
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,13202
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2227
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2188
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2025
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2061
,,,May,10 or fewer,10 or fewer,10 or fewer,1939
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1982
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2013
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1904
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1995
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2129
,"Total: Total includes all data under the Mississippi bucket, including data from rows not currently displayed.",2025,Jan,25,10 or fewer,98,75251
,,,Feb,32,10 or fewer,72,68624
,,,Mar,35,12,106,72123
,,,Apr,47,44,77,70917
,,,May,46,81,107,74221
,,,Jun,59,306,113,70190
,,,Jul,34,501,101,71237
,,,Aug,35,261,81,75284
,,,Sep,21,108,89,73485
,,,Oct 1 – Oct 30,31,25,75,58483
Maryland,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,8685
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8488
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9059
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8293
,,,May,10 or fewer,10 or fewer,10 or fewer,8014
,,,Jun,10 or fewer,16,10 or fewer,6901
,,,Jul,10 or fewer,10 or fewer,10 or fewer,6455
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6449
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7608
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,5570
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,7192
,,,Feb,10 or fewer,10 or fewer,12,6750
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7156
,,,Apr,10 or fewer,10 or fewer,11,6884
,,,May,10 or fewer,10 or fewer,10 or fewer,7100
,,,Jun,10 or fewer,39,19,6503
,,,Jul,10 or fewer,23,10 or fewer,6678
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6885
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7275
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,5216
,≥ 25 and < 45 Years,2025,Jan,18,10 or fewer,20,17379
,,,Feb,16,10 or fewer,10 or fewer,15751
,,,Mar,27,10 or fewer,15,16955
,,,Apr,31,10 or fewer,16,16221
,,,May,25,10 or fewer,14,16976
,,,Jun,34,70,17,16818
,,,Jul,32,60,17,17405
,,,Aug,30,19,12,17351
,,,Sep,19,10 or fewer,12,16718
,,,Oct 1 – Oct 30,13,10 or fewer,10 or fewer,11963
,≥ 45 and < 65 Years,2025,Jan,11,10 or fewer,10 or fewer,15083
,,,Feb,17,10 or fewer,10 or fewer,13873
,,,Mar,23,10 or fewer,10 or fewer,14659
,,,Apr,21,10 or fewer,10 or fewer,13841
,,,May,18,10 or fewer,10 or fewer,14499
,,,Jun,24,62,10 or fewer,14485
,,,Jul,32,45,10 or fewer,14665
,,,Aug,33,17,10 or fewer,14695
,,,Sep,27,10 or fewer,10 or fewer,14094
,,,Oct 1 – Oct 30,15,10 or fewer,10 or fewer,9982
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,15888
,,,Feb,10 or fewer,10 or fewer,10 or fewer,14790
,,,Mar,10 or fewer,10 or fewer,10 or fewer,15755
,,,Apr,10 or fewer,10 or fewer,10 or fewer,14952
,,,May,10 or fewer,10 or fewer,10 or fewer,15601
,,,Jun,12,76,10 or fewer,15495
,,,Jul,10 or fewer,58,10 or fewer,15363
,,,Aug,10 or fewer,16,10 or fewer,15348
,,,Sep,10 or fewer,10 or fewer,10 or fewer,14722
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,10695
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2170
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2372
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2139
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2208
,,,May,10 or fewer,10 or fewer,10 or fewer,1976
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2029
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1974
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1907
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1915
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,1992
,"Total: Total includes all data under the Maryland bucket, including data from rows not currently displayed.",2025,Jan,36,10 or fewer,39,66389
,,,Feb,42,10 or fewer,30,62017
,,,Mar,59,10 or fewer,31,65721
,,,Apr,65,11,37,62395
,,,May,55,26,22,64159
,,,Jun,74,263,44,62226
,,,Jul,79,192,36,62536
,,,Aug,73,67,25,62629
,,,Sep,56,13,30,62321
,,,Oct 1 – Oct 30,37,10 or fewer,22,45413
Oregon,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,8699
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8742
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8487
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8041
,,,May,10 or fewer,10 or fewer,10 or fewer,8511
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7280
,,,Jul,10 or fewer,10 or fewer,10 or fewer,6404
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6397
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7246
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,5544
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,6261
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5699
,,,Mar,11,10 or fewer,10 or fewer,5946
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5925
,,,May,10 or fewer,10 or fewer,10 or fewer,6253
,,,Jun,10 or fewer,15,10 or fewer,5796
,,,Jul,10 or fewer,14,10 or fewer,5876
,,,Aug,10 or fewer,21,10 or fewer,5851
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6090
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4784
,≥ 25 and < 45 Years,2025,Jan,46,10 or fewer,10 or fewer,13648
,,,Feb,40,10 or fewer,10 or fewer,12398
,,,Mar,52,10 or fewer,10 or fewer,13097
,,,Apr,37,10 or fewer,10 or fewer,12826
,,,May,54,10 or fewer,14,13533
,,,Jun,42,22,10 or fewer,13180
,,,Jul,43,49,10 or fewer,13570
,,,Aug,31,42,12,13717
,,,Sep,35,10 or fewer,10 or fewer,13545
,,,Oct 1 – Oct 30,36,10 or fewer,10 or fewer,10577
,≥ 45 and < 65 Years,2025,Jan,11,10 or fewer,10 or fewer,11275
,,,Feb,16,10 or fewer,10 or fewer,10467
,,,Mar,16,10 or fewer,10 or fewer,11273
,,,Apr,15,10 or fewer,10 or fewer,10716
,,,May,26,10 or fewer,10 or fewer,11525
,,,Jun,16,18,10 or fewer,11155
,,,Jul,27,23,10 or fewer,11412
,,,Aug,31,29,10 or fewer,11464
,,,Sep,26,10 or fewer,10 or fewer,11237
,,,Oct 1 – Oct 30,21,10 or fewer,10 or fewer,8642
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,13728
,,,Feb,10 or fewer,10 or fewer,10 or fewer,12761
,,,Mar,10 or fewer,10 or fewer,10 or fewer,13572
,,,Apr,10 or fewer,10 or fewer,10 or fewer,13211
,,,May,11,10 or fewer,10 or fewer,13942
,,,Jun,10 or fewer,26,10 or fewer,13644
,,,Jul,10 or fewer,26,10 or fewer,14076
,,,Aug,12,30,10 or fewer,14022
,,,Sep,10 or fewer,10 or fewer,10 or fewer,13401
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,10573
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,1352
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1369
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1246
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1257
,,,May,10 or fewer,10 or fewer,10 or fewer,1224
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1169
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1175
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1097
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1150
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,1222
,"Total: Total includes all data under the Oregon bucket, including data from rows not currently displayed.",2025,Jan,68,10 or fewer,18,54957
,,,Feb,80,10 or fewer,19,51433
,,,Mar,87,10 or fewer,10 or fewer,53614
,,,Apr,66,10 or fewer,12,51976
,,,May,99,18,24,54982
,,,Jun,71,86,17,52215
,,,Jul,89,120,10 or fewer,52506
,,,Aug,83,129,22,52540
,,,Sep,76,18,16,52662
,,,Oct 1 – Oct 30,69,10 or fewer,17,41342
Iowa,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,7751
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7102
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6346
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5862
,,,May,10 or fewer,10 or fewer,10 or fewer,6359
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6601
,,,Jul,10 or fewer,11,10 or fewer,6656
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6980
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7712
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,5105
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,4254
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3925
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3988
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3959
,,,May,10 or fewer,10 or fewer,10 or fewer,4247
,,,Jun,10 or fewer,31,10 or fewer,5231
,,,Jul,10 or fewer,32,10 or fewer,5457
,,,Aug,10 or fewer,17,10 or fewer,5718
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5728
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,3668
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,8711
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7970
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8560
,,,Apr,11,10 or fewer,10 or fewer,8191
,,,May,10 or fewer,10 or fewer,10 or fewer,8919
,,,Jun,10 or fewer,64,10 or fewer,11515
,,,Jul,12,60,10 or fewer,12217
,,,Aug,10 or fewer,23,10 or fewer,12327
,,,Sep,10 or fewer,10 or fewer,10 or fewer,11588
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,7228
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,7742
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7237
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7587
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7246
,,,May,10 or fewer,10 or fewer,10 or fewer,7774
,,,Jun,13,45,10 or fewer,10213
,,,Jul,10 or fewer,55,10 or fewer,10688
,,,Aug,10 or fewer,32,10 or fewer,10765
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10049
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,6191
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,9302
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8807
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9282
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8995
,,,May,10 or fewer,10 or fewer,10 or fewer,10133
,,,Jun,10 or fewer,38,10 or fewer,12843
,,,Jul,10 or fewer,52,10 or fewer,13157
,,,Aug,10 or fewer,29,10 or fewer,13351
,,,Sep,10 or fewer,20,10 or fewer,12382
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,7577
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,1018
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1076
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1063
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1002
,,,May,10 or fewer,10 or fewer,10 or fewer,876
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1341
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1206
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1175
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1313
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,1166
,"Total: Total includes all data under the Iowa bucket, including data from rows not currently displayed.",2025,Jan,21,10 or fewer,10 or fewer,38776
,,,Feb,19,10 or fewer,10 or fewer,36111
,,,Mar,23,10 or fewer,17,36818
,,,Apr,19,10 or fewer,12,35250
,,,May,16,25,20,38303
,,,Jun,30,185,18,47738
,,,Jul,22,211,23,49375
,,,Aug,20,108,19,50306
,,,Sep,19,49,11,48770
,,,Oct 1 – Oct 30,11,10 or fewer,10 or fewer,30935
Oklahoma,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,12080
,,,Feb,10 or fewer,10 or fewer,10 or fewer,9342
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8677
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8307
,,,May,10 or fewer,10 or fewer,10 or fewer,8222
,,,Jun,10 or fewer,12,10 or fewer,6812
,,,Jul,10 or fewer,12,10 or fewer,7005
,,,Aug,10 or fewer,10 or fewer,10 or fewer,7960
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8978
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,7219
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,5484
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4411
,,,Mar,10 or fewer,10 or fewer,13,4836
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4645
,,,May,10 or fewer,10 or fewer,17,4772
,,,Jun,10 or fewer,45,17,4608
,,,Jul,10 or fewer,40,15,4797
,,,Aug,10 or fewer,27,10 or fewer,5001
,,,Sep,10 or fewer,10 or fewer,11,5127
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4157
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,10 or fewer,13,10514
,,,Feb,10 or fewer,10 or fewer,13,9406
,,,Mar,19,10 or fewer,10 or fewer,10053
,,,Apr,11,10 or fewer,10 or fewer,9633
,,,May,21,10 or fewer,11,10205
,,,Jun,22,84,11,9935
,,,Jul,10 or fewer,131,10 or fewer,10426
,,,Aug,10 or fewer,65,10 or fewer,10162
,,,Sep,10 or fewer,19,15,10075
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,11,8198
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,8979
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8140
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8571
,,,Apr,11,10 or fewer,10 or fewer,8243
,,,May,10 or fewer,10 or fewer,10 or fewer,8601
,,,Jun,10 or fewer,65,10 or fewer,8597
,,,Jul,10 or fewer,104,10 or fewer,8895
,,,Aug,10 or fewer,48,10 or fewer,8717
,,,Sep,10 or fewer,16,10 or fewer,8696
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,6767
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,9163
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8447
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8876
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8716
,,,May,10 or fewer,10 or fewer,10 or fewer,8975
,,,Jun,10 or fewer,34,10 or fewer,8609
,,,Jul,10 or fewer,49,10 or fewer,8816
,,,Aug,10 or fewer,37,10 or fewer,8828
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8569
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,6731
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,1479
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1613
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1455
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1444
,,,May,10 or fewer,10 or fewer,10 or fewer,1209
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1174
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1280
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1195
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1279
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,1304
,"Total: Total includes all data under the Oklahoma bucket, including data from rows not currently displayed.",2025,Jan,20,10 or fewer,33,47691
,,,Feb,16,10 or fewer,25,41355
,,,Mar,37,10 or fewer,33,42461
,,,Apr,32,15,25,40984
,,,May,40,24,38,41977
,,,Jun,38,240,40,39728
,,,Jul,26,337,39,41212
,,,Aug,18,186,29,41858
,,,Sep,21,57,38,42721
,,,Oct 1 – Oct 30,13,18,26,34373
Arizona,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,4846
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4873
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4549
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4191
,,,May,10 or fewer,10 or fewer,10 or fewer,4061
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2990
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2877
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3518
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3446
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2909
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,3757
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3586
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3863
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3821
,,,May,10 or fewer,10 or fewer,10 or fewer,3599
,,,Jun,10 or fewer,25,10 or fewer,3365
,,,Jul,10 or fewer,20,10 or fewer,3485
,,,Aug,10 or fewer,19,10 or fewer,3663
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3750
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,3141
,≥ 25 and < 45 Years,2025,Jan,34,10 or fewer,10 or fewer,8430
,,,Feb,46,10 or fewer,10 or fewer,8204
,,,Mar,38,10 or fewer,10 or fewer,8887
,,,Apr,39,10 or fewer,10 or fewer,8816
,,,May,46,12,10 or fewer,8787
,,,Jun,37,43,10 or fewer,8510
,,,Jul,39,58,10 or fewer,8655
,,,Aug,37,81,10 or fewer,8561
,,,Sep,31,27,10 or fewer,8424
,,,Oct 1 – Oct 30,31,10 or fewer,10 or fewer,6689
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,7585
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7488
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8061
,,,Apr,15,10 or fewer,10 or fewer,7623
,,,May,18,10 or fewer,10 or fewer,7648
,,,Jun,14,31,10 or fewer,7339
,,,Jul,20,50,10 or fewer,7457
,,,Aug,10 or fewer,59,10 or fewer,7553
,,,Sep,12,21,10 or fewer,7354
,,,Oct 1 – Oct 30,14,10 or fewer,10 or fewer,5883
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,10699
,,,Feb,10 or fewer,10 or fewer,10 or fewer,9587
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10254
,,,Apr,10 or fewer,10 or fewer,10 or fewer,9499
,,,May,10 or fewer,14,10 or fewer,9885
,,,Jun,10 or fewer,25,10 or fewer,9154
,,,Jul,10 or fewer,32,10 or fewer,9312
,,,Aug,10 or fewer,29,10 or fewer,9290
,,,Sep,10 or fewer,17,10 or fewer,9247
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,7508
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,1043
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1036
,,,Mar,10 or fewer,10 or fewer,10 or fewer,990
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1023
,,,May,10 or fewer,10 or fewer,10 or fewer,925
,,,Jun,10 or fewer,10 or fewer,10 or fewer,847
,,,Jul,10 or fewer,10 or fewer,10 or fewer,892
,,,Aug,10 or fewer,10 or fewer,10 or fewer,860
,,,Sep,10 or fewer,10 or fewer,10 or fewer,875
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,954
,"Total: Total includes all data under the Arizona bucket, including data from rows not currently displayed.",2025,Jan,46,10 or fewer,11,36357
,,,Feb,60,10 or fewer,18,34772
,,,Mar,62,10 or fewer,13,36597
,,,Apr,67,17,13,34970
,,,May,69,39,19,34903
,,,Jun,61,131,12,32201
,,,Jul,65,164,12,32677
,,,Aug,52,191,17,33443
,,,Sep,55,70,16,33091
,,,Oct 1 – Oct 30,53,10 or fewer,12,27081
West Virginia,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,3882
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5430
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5380
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4721
,,,May,10 or fewer,10 or fewer,10 or fewer,4977
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4054
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3762
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3990
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4696
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,3975
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,3719
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3883
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4284
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3960
,,,May,10 or fewer,10 or fewer,10 or fewer,3969
,,,Jun,10 or fewer,26,10 or fewer,3906
,,,Jul,10 or fewer,16,10 or fewer,3939
,,,Aug,10 or fewer,11,10 or fewer,4111
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4311
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,3507
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,7875
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7809
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8347
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7970
,,,May,10 or fewer,10 or fewer,10 or fewer,8274
,,,Jun,10 or fewer,33,10 or fewer,8365
,,,Jul,13,49,10 or fewer,8626
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8230
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8516
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,6758
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,8166
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8379
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8984
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8717
,,,May,10 or fewer,10 or fewer,10 or fewer,8957
,,,Jun,10 or fewer,35,10 or fewer,8955
,,,Jul,10 or fewer,52,10 or fewer,9297
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8935
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8758
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,6904
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,9298
,,,Feb,10 or fewer,10 or fewer,10 or fewer,9574
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10579
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10214
,,,May,10 or fewer,10 or fewer,10 or fewer,10855
,,,Jun,10 or fewer,33,10 or fewer,10514
,,,Jul,10 or fewer,17,10 or fewer,10507
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10306
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10033
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,8136
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,1032
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1024
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1088
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1025
,,,May,10 or fewer,10 or fewer,10 or fewer,960
,,,Jun,10 or fewer,10 or fewer,10 or fewer,970
,,,Jul,10 or fewer,10 or fewer,10 or fewer,997
,,,Aug,10 or fewer,10 or fewer,10 or fewer,863
,,,Sep,10 or fewer,10 or fewer,10 or fewer,876
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,1016
,"Total: Total includes all data under the West Virginia bucket, including data from rows not currently displayed.",2025,Jan,10 or fewer,10 or fewer,10 or fewer,33969
,,,Feb,10 or fewer,10 or fewer,11,36096
,,,Mar,13,10 or fewer,10 or fewer,38655
,,,Apr,24,10 or fewer,10 or fewer,36603
,,,May,20,10 or fewer,10 or fewer,37989
,,,Jun,19,131,11,36762
